ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-17-000405	1		Issuer is adding a discounted share price for the next 32 days, clarifying one risk factor and liquidity and capital resources statement, and extending the offering end date by 85 days.	Bringpro, Inc.	Corporation		DE	2017-06-09	5151 CALIFORNIA STREET	SUITE 100	IRVINE	CA	92617	https://bringpro.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001715749-17-000001	0			3DaGoGo, Inc	Corporation		DE	2013-09-23	101 West Broadway, Suite 1120		San Diego	CA	92101	http://AstroPrint.com	First Democracy VC	0001683054	007-00076	285360
0001710938-17-000007	1		Extended close date (10/16/17); Revised estimated cost of plating and cutting equipment and remaining balance of $165k; Update equipment financing from original price of $300k to $215k; and 4) Updated financials from June month-end to August month-end	Franklin and Cortlandt Vinyl LLC	Limited Liability Company		FL	2016-04-28	14097 NW 19th Avenue		Opa Locka	FL	33054	https://www.sunpressvinyl.com	First Democracy VC	0001683054	007-00076	285360
0001710938-17-000006	1		Extended close date (10/16/17); Revised estimated cost of plating and cutting equipment and remaining balance of $165k; Update equipment financing from original price of $300k to $215k; and 4) Updated financials from June month-end to August month-end	Franklin and Cortlandt Vinyl LLC	Limited Liability Company		FL	2016-04-28	14097 NW 19th Avenue		Opa Locka	FL	33054	https://www.sunpressvinyl.com	First Democracy VC	0001683054	007-00076	285360
0001716456-17-000002	0			Digital Direct IR, Inc	Corporation		NY	1998-01-01	61-21 183RD STREET		FRESH MEADOWS	NY	11365	http://www.ir3inc.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001670254-17-000256	0			Digitally Imported, Inc.	Corporation		NY	2000-08-24	383 Corona Street	Suite 310	Denver	CO	80218	http://www.di.fm	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000403	0			Ovanova, Inc	Corporation		DE	2015-09-02	5822 Waring Ave		Hollywood	CA	90038	www.ovanova.co	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000255	0		Include video transcripts and updated business plan.	PlantSnap Inc.	Corporation		NV	2016-06-16	473.5 West Colorado Ave.		Telluride	CO	81435	http://www.plantsnap.net	Wefunder Portal LLC	0001670254	007-00033	283503
0001715813-17-000001	0			PieShell, LLC	Limited Liability Company		DE	2015-07-28	15 ABINGDON SQUARE	#31	NEW YORK	NY	10014	http://www.pieshell.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001710938-17-000005	1		The Closing Date for this offering has been changed to October 16th, 2017.	Franklin and Cortlandt Vinyl LLC	Limited Liability Company		FL	2016-04-28	14097 NW 19th Avenue		Opa Locka	FL	33054	https://www.sunpressvinyl.com	First Democracy VC	0001683054	007-00076	285360
0001710938-17-000004	0	The close date of this offering is changing to October 16, 2017		Franklin & Cortlandt Vinyl LLC	Limited Liability Company		FL	2016-04-28	14097 NW 19TH AVENUE		OPA LOCKA	FL	33054	https://www.sunpressvinyl.com	First Democracy VC	0001683054	007-00076	285360
0001669191-17-000124	0			YouStake, Inc.	Corporation		DE	2015-05-01	618 S 11th St	Suite 140	Las Vegas	NV	89101	http://www.youstake.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001708179-17-000004	0	The issuer has raised a total of $125,000.		Hoke Poke 5077 Lankershim, LLC	Limited Liability Company		CA	2016-06-29	6230A WILSHIRE BLVD. #49		LOS ANGELES	CA	90048	hokepoke.com	NextSeed US LLC	0001667892	007-00023	283225
0001670254-17-000254	0		Offering closed on July 24 2017, maximum increased to $1.07M, updated past offering, includes video transcripts, and updated business plan.	Meow Wolf, Inc.	Other	Public Benefit Corporation	DE	2016-11-28	1352 Rufina Cir		Santa Fe	NM	87507	https://meowwolf.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000400	0			Bright Locker, Inc.	Corporation		TX	2014-03-23	12731 Research Blvd. Suite A102		Austin	TX	78759	https://www.brightlocker.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000398	0	The amount of securities sold at the close of the offering is $14,462.00 for 7,231 shares.		WindowMirror	Corporation		IL	2014-08-02	5440 W BERTEAU	SUITE 1	CHICAGO	IL	60641	www.windowmirror.org	StartEngine Capital, LLC	0001665160	007-00007	
0001695657-17-000004	0		Correct inaccuracies in offering statement	Gorge Training Facility, LLC	Limited Liability Company		OR	2014-08-15	543 NE BRAZEE		PORTLAND	OR	97212	www.rutefoundations.com	GRIDSHARE LLC	0001665812	007-00018	
0001665160-17-000397	1		Issuer has removed one of its officers and extended their campaign end date 60 days.	Baja United Imports, Inc.	Corporation		DE	2017-05-11	3183 AIRWAY AVE	SUITE C	IRVINE	CA	92626	www.bajaunitedgroup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001695657-17-000002	0		Corrected certain information in offering statement	Pristine Sun Corp	Corporation		DE	2016-08-26	548 MARKET STREET	SUITE 13000	SAN FRANCISCO	OR	94104-5401	www.pristinesun.com	GRIDSHARE LLC	0001665812	007-00018	
0001665160-17-000396	0	The amount of security sold at the close of the offering was $55,800 for 55,800 shares.		SXC Live Inc.	Corporation		DE	2016-09-12	11601 WILSHIRE BLVD., SUITE 500		LOS ANGELES	CA	90025	www.seatXchange.com	StartEngine Capital, LLC	0001665160	007-00007	
0001706031-17-000003	1		Updated terms of the offering, including target offering amount and offering termination date.	Suite 100 Edwards LLC	Limited Liability Company		TX	2016-08-24	12114 ROCKY KNOLL DR		HOUSTON	TX	77077	www.poitinhouston.com	NextSeed US LLC	0001667892	007-00023	283225
0001715013-17-000001	0			Edge Tech Labs, LLC	Limited Liability Company		VA	2013-08-16	2221 S. CLARK ST.	FLOOR 12	ARLINGTON	VA	22202	www.EdgeTechLabs.com	OpenDeal Inc.	0001672732	007-00046	283874
0001711875-17-000003	0		The Form C of the Company dated July 28, 2017 is hereby amended to: (i) increase the maximum offering amount and number of securities to be offered; (ii) extend the offering deadline; and (iii) attach reviewed financial statements of the Company.	Jetpack Inc	Corporation		DE	2017-05-09	610 BOWDOIN LANE	APARTMENT 528	STANFORD	CA	94305	www.jtpk.co	OpenDeal, Inc., dba Republic	0001672732	007-00046	283874
0001713410-17-000001	0			Happy gifts Inc	Corporation		DE	2017-03-06	833 S SPRING ST #208		LOS ANGELES	CA	90014	http://www.ivoryclasp.com	OpenDeal Inc.	0001672732	007-00046	283874
0001715417-17-000001	0			Alkalign Holding Company, LLC	Limited Liability Company		DE	2017-07-07	309 YALE RD		MENLO PARK	CA	94025	https://alkalignstudios.com/	NextSeed US LLC	0001667892	007-00023	283225
0001670254-17-000252	0			Eliot's Adult Nut Butters LLC	Limited Liability Company		OR	2013-10-24	39 NE Thompson St.		Portland	OR	97212	http://eliotsadultnutbutters.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-17-000123	0		Closing round early since maximum funding amount is being reached	Caylent, Inc.	Corporation		DE	2015-08-07	415 Madison	4th Floor	New York	NY	10017	https://caylent.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001708142-17-000008	0	$450.008 in investments. Payments are still being processed; final number is yet to be determined.		Ironclad Distillery, Inc.	Corporation		VA	2014-05-22	124 23RD ST.		NEWPORT NEWS	VA	23607	ironcladdistillery.com	First Democracy VC	0001683054	007-00076	285360
0001714426-17-000001	0			Text to Tickets, Inc	Corporation		CA	2017-01-04	1200 Gough St.	Unit 8B	San Francisco	CA	94109	https://texttoticket.com/	SI Securities, LLC	0001603038	008-69440	170937
0001669191-17-000122	0	End of offering		VolAero UAV & Drones Holdings Corp.	Corporation		FL	2016-05-19	14530 Biscayne Blvd		Miami	FL	33181	www.volaerodrones.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001640709-17-000004	0			Techotel, Inc.	Corporation		DE	2014-04-14	137 W. 25th St., 11th Fl.		NEW YORK	NY	10001	www.bellhop.me	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-17-000251	1		Personnel changes, updated disclosures regarding Dr. Joseph Cotropia medical license being revoked, and updated business plan.	BioClonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 Bison Meadow Lane		Heath	TX	75032	http://www.bioclonetics.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000395	1		Issuer has extended the end date of their campaign 60 days.	Mi Ola, Incorporated	Corporation		NY	2012-01-25	21 Atlantic Walk		Breezy Point	NY	11697	http://mi-ola.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001644600-17-000160	0	Our best estimate for the offering is $450,000.		WhereBy.Us Enterprises, Inc	Corporation		FL	2014-07-08	1951 NW 7TH AVE SUITE 600	SUITE 600	MIAMI	FL	33136	www.whereby.us	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-17-000392	0			WAMI, Inc	Corporation		DE	2012-07-25	1636 Wilcox Avenue		Hollywood	CA	90028	www.wami.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000249	0			KALiiN, LLC	Limited Liability Company		TN	2017-02-14	5865 Ridgeway Center Parkway, Suite 300		Memphis	TN	38120	http://www.kaliin.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001691942-17-000005	0	$375,983.30 is our best estimate for the total amount of securities that will be sold.		Voyage Media Inc.	Corporation		CA	2004-01-05	4223 GLENCOE AVE SUITE B119		MARINA DEL REY	CA	90292	www.voyagemedia.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000244	0		Extend deadline to 1/31/18	Chicago Steak Company, Inc.	Corporation		MD	2007-10-26	350 B  Christopher Ave		Gaithersburg	MD	20879	http://www.mychicagosteak.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000247	0			SpaceFab.US, Inc.	Corporation		DE	2016-01-07	30542 Via Estoril		Laguna Niguel	CA	92677	http://www.spacefab.us	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000390	1		Issuer is changing the type of security offered to Common Stock and extending the end date by 90 days.	Go Fish Marketplace Inc.	Corporation		DE	2016-09-23	1390 MARKET ST	#1608	SAN FRANCISCO	CA	94102	www.GoFishMarketplace.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000388	0			Quad Marine, Inc.	Corporation		DE	2017-04-10	P.O. Box 1434		El Segundo	CA	90245	www.QuadMarine.com	StartEngine Capital, LLC	0001665160	007-00007	
0001557286-17-000013	0	$83,793 in investments. Payments are still being processed; final number is yet to be determined.		Princeton Audio, LLC.	Limited Liability Company		WI	2014-06-16	544 W. WATER ST.		PRINCETON	WI	54968	princeton-audio.com	First Democracy VC	0001683054	007-00076	285360
0001665160-17-000386	0	At the close of the offering issuer had sold 314,285 shares for $109,999.75.		Magnabid	Corporation		DE	2015-11-19	9735 WILSHIRE BLVD #123		BEVERLY HILLS	CA	90212	www.magnabid.com	StartEngine Capital, LLC	0001665160	007-00007	
0001557286-17-000012	0	$395,333 in investments. Payments are still being processed; final number is yet to be determined.		Plant Power Encinitas, LLC	Limited Liability Company		CA	2015-07-06	411 SANTA FE DRIVE		ENCINITAS	CA	92024	www.plantpowerfastfood.com	First Democracy VC	0001683054	007-00076	285360
0001557286-17-000011	0	$722,978 in investments. Payments are still being processed; final number is yet to be determined.		NAPA VALLEY LIMONCELLO COMPANY, LLC	Limited Liability Company		CA	2009-02-13	2485 STOCKTON STEET		NAPA	CA	94559	napadistillery.com	First Democracy VC	0001683054	007-00076	285360
0001670254-17-000243	1		Change deadline date, increasing maxmimum offering amount, and updated business plan.	Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	6425 Christie Ave. Suite 500		Emeryville	CA	94608	http://www.thelegionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001715599-17-000001	0			Full Circle Brewing, Co. Ltd. LLC	Limited Liability Company		CA	1998-05-01	620 F. STREET		FRESNO	CA	93706	www.fullcirclebrewing.com	NOBLES & RICHARDS, INC.	0001430284	008-67859	000146870
0001715385-17-000005	0		Changes to the Form C Use of Proceeds	JGL Enterprises LLC	Limited Liability Company		WI	2016-01-01	270 E HIGHLAND AVE		MILWAUKEE	WI	53202	http://stakehaul.io/	GrowthFountain Capital LLC	0001668506	007-00028	
