ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001756481-18-000002	0			Blue Heron Catering, Inc.	Corporation		CA	2005-03-01	3303 SAN PABLO AVENUE		OAKLAND	CA	94608	www.blueheroncatering.com	MiTec, PBC	0001690300	007-00133	292759
0001665160-18-001396	1		Issuer is extending the length of their campaign by 60 days.	Rhode Islands Dressings LLC	Limited Liability Company		RI	2012-02-13	PO BOX 539		NARRAGANSETT	RI	02882	www.riorganics.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001395	1		The issuer is extending their campaign.	Wise Power Inc	Corporation		DE	2017-11-02	2500 BROADWAY	BUILDING F, SUITE F-125	SANTA MONICA	CA	90404	http://getwisepower.com	StartEngine Capital, LLC	0001665160	007-00007	
0001745081-18-000003	0	Little Bear LLC successfully completed its offering, selling 20,500 shares to three investors, raising a total of $20,500 in investor capital (prior to paying GrowthFountain's 6% success fee).		Little Bear LLC	Limited Liability Company		TN	2017-11-29	1302 S. WILLOW AVE		CHATTANOOGA	TN	37404	www.lilosochx.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001665160-18-001394	1		Issuer is extending the length of their campaign by 60 days.	TotalSource Solutions, Inc	Corporation		VA	2016-10-31	1020 JOHN PAUL JONES DRIVE		STAFFORD	VA	22554	https://www.totalsource.solutions	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001393	1		Issuer is extending the length of their campaign by 60 days.	Timeburst	Limited Liability Company		TX	2018-08-06	213 W. EXP. 83	SUITE D	PHARR	TX	78577	www.timeburst.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001392	1		Issuer is extending the length of their campaign by 60 days.	ECXTECH INC.	Corporation		NV	2018-03-09	80 W. 1ST ST.	STE.A	RENO	NV	89501	https://ecxtech.io	StartEngine Capital, LLC	0001665160	007-00007	
0001751443-18-000006	0		Changed the offering deadline to 01/04/2019	Transatlantic Real Estate LLC	Limited Liability Company		CA	2018-08-12	18530 MACK AVE STE 336		GROSSE POINTE FARMS	MI	48236	www.transatlanticfarms.com	truCrowd, Inc	0001667145	007-00015	283063
0001762574-18-000001	0			Shaping Games Inc.	Corporation		DE	2018-08-27	347 5th Avenue, Suite 1402		NEW YORK	NY	10016	www.vreo.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-18-001390	1		Issuer is extending their campaign and updating their terms.	Discountcell, Inc.	Corporation		UT	2005-01-24	350 W 500 S		Provo	UT	84601	www.discountcell.com	StartEngine Capital, LLC	0001665160	007-00007	
0001761779-18-000001	0			Revry, Inc.	Corporation		CA	2016-03-01	1239 S. GLENDALE AVE		GLENDALE	CA	91205	https://revry.tv	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001746059-18-000014	1		Issuer is extending the offering deadline to February 28, 2019.	WANDERING STAGE LLC	Limited Liability Company		MA	2018-05-01	163 HIGH ST		NEWBURYPORT	MA	01950	www.thewanderingstage.com	MainVest, Inc.	0001746059	007-00162	298384
0001758696-18-000007	1		The Offering Deadline is hereby extended until April 30th, 2019.	Smart Yields, Inc.	Corporation		DE	2015-10-06	2800 WOODLAWN DRIVE		HONOLULU	HI	96822	www.smartyields.com	OpenDeal Inc.	0001672732	007-00046	
0001746271-18-000006	0	$63,055 in investments. Payments are still being processed; final number is yet to be determined.		Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 DUBLIN ROAD	1921 DUBLIN ROAD	RICHMOND	MA	01254	https://www.see.me	First Democracy VC	0001683054	007-00076	285360
0001746059-18-000013	1		Issuer is extending the offering deadline to March 1, 2019, decreasing the target offering amount to $35,000, and updating the content of their business plan.	ALIMENTARY LLC	Limited Liability Company		MA	2018-03-26	1 BOW MARKET WAY, UNIT 3		SOMERVILLE	MA	02143	https://www.shopinseason.com/	MainVest, Inc.	0001746059	007-00162	298384
0001754712-18-000003	1		Changing the offering close date from February 28, 2019, to June 30, 2019.	CentriCrude Services, Inc.	Corporation		MO	2018-04-11	4240 Duncan Ave	Suite 200	St. Louis	MO	63110	centricrude.com	Nvsted	0001700730	007-00111	288930
0001669191-18-000557	0			Dig Dates, Inc.	Corporation		DE	2017-07-07	419 Romain St		Gretna	LA	70053	DigDates.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-001387	1		Issuer is extending campaign.	World Cycling League	Limited Liability Company		DE	2015-02-25	PO BOX 125	#6311	PHOENIXVILLE	PA	19460	https://worldcyclingleague.com	StartEngine Capital, LLC	0001665160	007-00007	
0001654300-18-000003	0			ChoiceTrade Holdings, Inc.	Corporation		PR	2015-01-01	151 SAN FRANCISCO STREET	SUITE 200	SAN JUAN	PR	00901	www.choicetrade.com				
0001669191-18-000554	0		issuer extended offering deadline.	Phoenix PharmaLabs Inc	Corporation		UT	2002-01-23	999 West 1500 South	Building 600	Woods Cross	UT	84087	www.phoenixpharmalabs.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-001386	0			Ella and Oak, LLC	Limited Liability Company		OR	2018-01-12	2124 NW High Lakes Loop		Bend	OR	97703	www.ellaandoak.com	StartEngine Capital, LLC	0001665160	007-00007	
0001757055-18-000002	0	The issuer raised approximately $300,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		Growgenics LLC	Limited Liability Company		RI	2014-05-16	5600 POST RD, STE 114-191		EAST GREENWICH	RI	02818	https://growgenics.net/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-001381	0			Keezel Inc.	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-18-000012	1		Issuer is extending the Offering Deadline until January 7, 2019.	11 HAIR STORIES, LLC	Limited Liability Company		MA	2018-06-06	420 DWIGHT ST	WAUREGAN BUILDING UNIT B	HOLYOKE	MA	01040	https://theplanholyoke.wixsite.com/home	MainVest, Inc.	0001746059	007-00162	298384
0001762067-18-000002	0			Anjin Services Group, Inc.	Corporation		DE	2016-03-08	4116 SPENCER ST.		HOUSTON	TX	77007	www.anjinsecure.com	Pitch Venture Group LLC	0001736729	007-00153	
0001666102-18-000003	0		Extend the offering deadline.	Armored Citizen, LLC.	Limited Liability Company		UT	2017-05-19	150 N DRAPER LN		PROVO	UT	84601	https://www.citizenarmor.com	Mr. Crowd	0001666102	007-00042	284278
0001762067-18-000001	0			Fathom Producers, Llc	Limited Liability Company		TX	2013-08-02	PO BOX 815		SPLENDORA	TX	77372	www.fathompro.com	Pitch Venture Group LLC	0001736729	007-00153	
0001666102-18-000002	0		Extend the offering deadline.	Armored Citizen, LLC.	Limited Liability Company		UT	2017-05-19	150 N DRAPER LN		PROVO	UT	84601	https://www.citizenarmor.com	Mr. Crowd	0001666102	007-00042	284278
0001702498-18-000004	0			Bucket Technologies, Inc.	Corporation		DE	2017-01-27	17777 CENTER CT DR N	STE 602	CERRITOS	CA	90703	www.buckettechnologies.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000605	0			Trustwire Corporation	Corporation		MD	2017-08-31	12154 Darnestown Rd, Unit 238		Gaithersburg	MD	20878	https://www.trustwire.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001379	1		Updating Offering Document	Housa, LLC	Limited Liability Company		TX	2018-07-20	325 N. Saint Paul Street Suite 3100		Dallas	TX	75201	Housa.io	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000603	1		Update purchase orders and launch date in milestones	The Cookie Department, Inc.	Corporation		CA	2012-01-12	4941 SW 26th Drive		Portland	OR	97239	http://www.thecookiedepartment.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001668287-18-000086	0			Elastico Tequila Grille Co	Corporation		MO	2018-12-17	11801 Pierce Street		Riverside	CA	92505	investorsetg.home.blog	Razitall Inc	0001668287	007-00026	
0001760170-18-000001	0			Commissary Hall LLC	Limited Liability Company		TX	2018-08-13	8025 Ohio Dr. 3302		Plano	TX	75024	https://www.tacospatron.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-001376	0			Solutions Vending International	Corporation		DE	2017-04-07	1275 Kinnear Ave		Columbus	OH	43212	www.PopCom.Shop	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001374	0			VESvault Corp.	Corporation		DE	2018-01-22	5 Rutyna Circle		Hampton Bays	NY	11946	https://www.vesvault.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000601	1		Remove pro-rata	LEAD Tech, Inc	Corporation		DE	2017-03-22	415 Jackson St,		San Fransisco	CA	94111	https://www.lead.app/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001367	0			Savvy Technology Solutions LLC	Limited Liability Company		TX	2010-07-20	100 Congress AVE STE 2000		Austin	TX	78701	www.savvytech.us	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001358	1		Issuer is extending the length of their campaign by 60 days.	Xcraft Enterprises, LLC	Corporation		DE	2017-02-28	418 E LAKESIDE AVE	SUITE 08	COEUR D ALENE	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001371	0			Housa, LLC	Limited Liability Company		TX	2018-07-20	325 N. Saint Paul Street Suite 3100		Dallas	TX	75201	Housa.io	StartEngine Capital, LLC	0001665160	007-00007	
0001740484-18-000005	0			TEST Foundation, Inc.														
0001665160-18-001357	1		Issuer is extending the length of their campaign by 60 days.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E. JEWELL AVE.	SUITE 610	DENVER	CO	80222	www.WaterBlocks.NET	StartEngine Capital, LLC	0001665160	007-00007	
0001757857-18-000003	0		Before approval for escrow, some corrections to the funding limits and minimum investment amount needed to be made. No investors have accessed this offering at this time.	FanCompete LLC	Limited Liability Company		DE	2018-10-12	PO BOX 680802		PARK CITY	UT	84068	www.fancompete.com	Fundme.com, Inc.	0001683485	007-00078	2344863
0001754591-18-000001	0			607 Western Restaurants LLC	Limited Liability Company		DE	2018-03-23	607 S Western Ave.		Los Angeles	CA	90005	http://babybluesbbq.com/	NextSeed US LLC	0001667892	007-00023	283225
0001669191-18-000551	0	End of offering. Issuer raised an estimated $16,877.		Involved, Inc.	Corporation		DE	2017-02-25	72 Gardner St	Apt. F1	Allston	MA	02134	involved.mobi	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-18-000592	0			COCINA CON CORAZON CORP.	Corporation		NY	2018-11-06	55 Cook Ave		Yonkers	NY	10701	http://www.emersons-southburger.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000595	0			Onedome Global, Inc.	Other	Public Benefit Corporation	CA	2017-03-17	1025 Market Street		San Francisco	CA	94103	http://www.onedome.global	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000588	0			PlantPharm BioMed, Ltd.	Corporation		NV	2008-02-22	1711 Woolsey Street		Delavan	WI	53115	http://www.plantpharmbiomed.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001353	0			Screw City, LLC	Limited Liability Company		IL	2018-10-19	670 Regal Lane		Algonquin	IL	60102	www.screwcitymovie.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000598	0			Federation Brewing, LLC	Limited Liability Company		CA	2012-03-01	420 3rd St.		Oakland	CA	94607	http://www.federationbrewing.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001684220-18-000002	0			Community Ventures	Corporation		CA	2008-11-15	4388 LORREN DRIVE		FREMONT	CA	94536	http://c-ventures.org/				
0001665160-18-001355	0			FLIP Inc.	Corporation		NV	2018-07-24	1670 Coyote Road		Gardnerville	NV	89410	www.fliptoken.co	StartEngine Capital, LLC	0001665160	007-00007	
0001720035-18-000004	1		Extend the Offering Deadline from December 17, 2018 to February 4, 2019	ArtistWorks, LLC	Limited Liability Company		DE	2008-09-25	68 Coombs Street	C1	Napa	CA	94559	https://artistworks.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001753336-18-000003	0		Extending offering deadline. Lowering minimum target offering amount. Updating use of proceeds. Adding crowdfunding campaign video transcript. Adding certificate of incorporation.	Eagle Protect, PBC	Corporation		DE	2015-05-11	3079 HARRISON AVENUE	SUITE #21	SOUTH LAKE TAHOE	CA	96150	https://eagleprotect.com	MiTec, PBC	0001690300	007-00133	292759
0001761087-18-000001	0			ROWViGOR, LLC	Limited Liability Company		DE	2016-02-03	157 S. Washington Ave		Louisville	CO	80027	www.rowvigor.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001753754-18-000006	0	$212,613 in investments. Payments still being processed; final number yet to be determined.		Tendedbar LLC	Limited Liability Company		DE	2014-08-01	505 STEFAN CT		FRANKLIN	TN	37064	tendedbar.com	First Democracy VC	0001683054	007-00076	285360
0001642688-18-000005	0	$92,798.00 in investments. Payments are still being processed; final number is yet to be determined		Robin Technologies Inc.	Corporation		TX	2014-12-22	4801 SPRING VALLEY SUITE 20		FARMERS BRANCH	TX	75244	www.robinautopilot.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001754776-18-000006	0		The Issuer is reducing the minimum investment amount per investor to $50.00. This amendment will not affect previously made investment commitments.	Two Spirit LLC	Limited Liability Company		NY	2012-11-19	684 BROADWAY		NEW YORK CITY	NY	10012	https://www.thephluidproject.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-18-001351	0			Medblocs, Inc.	Corporation		DE	2018-05-10	857 River song pl		Cary	NC	27519	https://www.medblocs.io	StartEngine Capital, LLC	0001665160	007-00007	
0001757029-18-000002	0			Rose Products LLC														
0001760655-18-000002	0		update to risk disclosure	Blue Sparrow LLC	Limited Liability Company		PA	2016-07-12	538 CALIFORNIA AVE		PITTSBURGH	PA	15202	www.bluesparrowpgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001760453-18-000002	0		update to risks disclosure	Pig Hill Brewery LLC	Limited Liability Company		PA	2012-01-25	1721 LOWRIE ST		PITTSBURGH	PA	15212	www.redstarkombucha.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001758128-18-000003	0		The Issuer is raising the minimum investment amount per investor to $50.00. All prior investment commitments under this amount will still be accepted by the Company if they are not cancelled by an investor.	BX SPACES LLC	Limited Liability Company		DE	2018-04-05	203 HARRISON PLACE	SUITE 301	BROOKLYN	NY	11237	www.bxspaces.com	OpenDeal Inc.	0001672732	007-00046	283874
0001669191-18-000549	0			Movatic, Inc.	Corporation		DE	2016-08-12	505 E Liberty LL 500		Ann Arbor	MI	48104	movatic.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001557286-18-000001	0			NAPA VALLEY LIMONCELLO COMPANY, LLC	Limited Liability Company		CA	2009-02-13	2485 STOCKTON STEET		NAPA	CA	94559	www.napadistillery.com				
0001745986-18-000004	0	The issuer raised approximately $300,000 during the offering period. Payments are still being processed; the		Airto, Inc.	Corporation		NY	2012-03-26	54 BOERUM STREET	SUITE 4D	BROOKLYN	NY	11206	https://www.seatassignmate.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001727744-18-000004	0		To extend the offering to 12/31/2019.	Trouvaille LLC	Limited Liability Company		NM	2017-02-01	6790 EAST CALLE LA PAZ	UNIT 2101	TUCSON	AZ	85715	trouvailletravel.org	truCrowd, Inc	0001667145	007-00015	
0001665160-18-001349	1		Due to filing error, correctly updating end date of the offering.	One Roq Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street		Buffalo	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001348	1		Updating a projection graphic, adjusting a perk and extending the end date of the offering.	One Roq Spirits LLC	Limited Liability Company		NY	2012-03-12	430 Virginia Street		Buffalo	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000586	0			ChoiceTrade Holdings, Inc.	Corporation		PR	2014-10-23	151 San Francisco Street		San Juan	PR	00901	http://www.choicetrade.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001346	0	The amount raised at the time of closing is $78,500		SARITAS MACARONI & CHEESE INC	Corporation		NY	2005-10-19	197 1ST AVE		NEW YORK	NY	10003	www.smacnyc.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-18-000011	1		Issuer is lowering Target Offering Amount to $20,000.	NIGHTSHADEPOPUP LLC	Limited Liability Company		MA	2018-09-26	170 OXFORD ST, UNIT 402		LYNN	MA	01901	https://www.nightshadens.com	MainVest, Inc.	0001746059	007-00162	298384
0001665160-18-001344	0			Dark Zone Productions, Inc.	Corporation		DE	2018-10-09	12777 W. Jefferson Blvd. 3rd Floor		Playa Vista	CA	90066	thedarkzone.tv	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001343	0	The amount raised at the time of closing is $1,065,739		GeoOrbital Inc.	Corporation		DE	2014-08-07	17 PROPERZI WAY,		SOMERVILLE	MA	02413	https://www.geoo.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001341	0			Sober Network Inc.														
0001665160-18-001339	0			shiftMobility Inc.														
0001665160-18-001337	0			EVERYONE makes PROGRESS, INC	Corporation		OH	2018-02-08	3271 W 52nd, St		Cleveland	OH	44102	www.emp.fitness	StartEngine Capital, LLC	0001665160	007-00007	
0001747279-18-000003	0			Olive's BFF LLC														
0001717111-18-000007	1		Lowering minimum target offering amount to $50,000. Changing use of proceeds.	Red Hen Collective Cooperative, Inc.	Corporation		CA	2017-03-08	2323 BROADWAY		OAKLAND	CA	94612	redhencollective.com	MiTec, PBC	0001690300	007-00133	292759
0001665160-18-001333	0			Briarwood Entertainment Group, Inc.	Corporation		GA	2017-07-29	1946 BRIARWOOD CT		ATLANTA	GA	30329	www.briarwoodent.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001335	0			Valorous Media, Inc.	Corporation		DE	1997-05-22	1415 Gardena Ave.		Glendale	CA	91204	valoroustv.com	StartEngine Capital, LLC	0001665160	007-00007	
0001759426-18-000008	0			Avila's Restaurant Number 2, LLC	Limited Liability Company		TX	2018-09-13	3153 Flowerdale Ln.		Dallas	TX	75229	http://avilasrestaurant.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-001329	0			Cookie Club of America, Inc.	Corporation		NV	2018-05-23	910 Del Dios Road	#148	Escondido	CA	92029	https://www.cookieclubofamerica.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001761153-18-000001	0			KS Fitness LLC	Limited Liability Company		NY	2018-12-03	459 OLD ROUTE 82		CRARYVILLE	NY	12521	http://theksfitness.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-18-000547	0		issuer extended offering deadline.	Rapunzl Investments, LLC	Limited Liability Company		IL	2016-07-26	1862 N. Dayton St.		Chicago	IL	60614	http://www.rapunzlinvestments.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-001327	1		Issuer is extending the length of their campaign by 60 days.	Powell Development Group Inc.	Corporation		NV	2013-03-20	2600 W. 225TH STREET		TORRANCE	CA	90505	www.galacticcap.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000545	0		issuer extended offering deadline.	SRA Health, Inc.	Corporation		DE	2018-01-23	531 Grand Blvd	Unit 513	Kansas City	MO	64106	www.sara.health	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000543	0		issuer extended offering deadline	Future Mobility Company Holdings, Inc.	Corporation		DE	2018-07-19	2620 North Wayne Avenue	Apt. 1S	Chicago	IL	60614	travelpriva.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001760678-18-000001	0			County Route Catering, Inc.	Corporation		NY	2001-12-27	1387 COUNTRY ROUTE 5		CANAAN	NY	12029	https://vicorestaurant.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001748490-18-000003	0			Cardboard Live, Inc.	Corporation		DE	2018-03-26	1706 BENT TREE CT.		CHARLOTTESVILLE	VA	22902	cardboard.live	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000583	0			Wrap LLC	Limited Liability Company		DE	2016-04-01	7130 Miramar Rd 100A		San Diego	CA	92121	http://www.wild-wrap.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001326	0			Valorous Media, Inc														
0001665160-18-001325	1		Issuer is extending the end date of their offering.	NowKeto, Inc.	Corporation		DE	2017-12-27	418 E LAKESIDE AVE	SUITE 211	COEUR D'ALENE	ID	83815	https://nowketo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000580	1		Correct information abuot burn rate; Change minimum target and use of funds	Petit Vour, LLC	Limited Liability Company		TX	2012-11-01	1005 E Saint Elmo Rd		Austin	TX	78745	http://www.petitvour.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001758128-18-000001	0			BX SPACES LLC	Limited Liability Company		DE	2018-04-05	203 HARRISON PLACE	Suite 301	BROOKLYN	NY	11237	www.bxspaces.com	OpenDeal Inc.	0001672732	007-00046	283874
0001760655-18-000001	0			Blue Sparrow LLC	Limited Liability Company		PA	2016-07-12	538 CALIFORNIA AVE		PITTSBURGH	PA	15202	www.bluesparrowpgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-18-001324	1		Issuer is extending the length of their campaign by 60 days.	Atlis Motor Vehicles Inc	Corporation		DE	2016-11-09	7259 EAST POSADA AVE		MESA	AZ	85212	atlismotorvehicles.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001323	1		Issuer is extending the length of their campaign by 60 days.	Virtual QE	Corporation		FL	2016-04-06	11110 W OAKLAND PARK BLVD	SUITE 312	SUNRISE	FL	33351	www.virtualqe.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001322	1		Issuer is extending the length of their campaign by 60 days.	GeoOrbital Inc.	Corporation		DE	2014-08-07	17 PROPERZI WAY,		SOMERVILLE	MA	02413	https://www.geoo.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001755873-18-000001	1		Replacing the previous Use of Proceeds chart with updated, detailed Use of Proceeds chart.	VisuWall Technologies Inc.	Corporation		DE	2015-11-12	15 Park Row #18L		New York	NY	10038	www.avisuwall.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-18-001321	0			UBIF Tech Solutions, Inc.	Corporation		AR	2017-12-01	506 HICKORY CREEK COURT		LITTLE ROCK	AR	72212	WWW.UBIFTECHSOLUTIONS.COM	StartEngine Capital, LLC	0001665160	007-00007	
