ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-16-000032	1	Nextdoorganics, Inc.	Kris Schumacher	CFO
0001674319-16-000003	1	MobileSpike, Inc.	/s/ Michael P Moormeier	CEO
0001670254-16-000024	1	Sam Lee Laundry LLC	David Gluck	Managing Member
0001670254-16-000030	1	Exemplars Inc.	Timothy M. O'Connor	CEO
0001670254-16-000026	1	Kindred Brands, Inc.	Andy Fox	CEO
0001670254-16-000022	1	Beta Bionics, Inc.	Edward Damiano	President and CEO
0001644600-16-000137	1	StartMart Cleveland, Inc.	Charles Stack	CEO
0001644600-16-000134	1	MF Fire	Paul LaPorte	CEO and Voting Member
0001670254-16-000020	1	Legion M Entertainment, Inc.	Jeff Annison	President
0001665160-16-000068	1	GameTree PBC	John Uke	CEO
0001665160-16-000067	1	Graphic Armor, Inc.	Adam Glickman	CEO
0001644600-16-000132	1	NextRX Inc.	Ralf-Rainer von Albedyhll	CEO
0001665160-16-000058	1	qaZING, Inc.	Jason Garland	CEO
0001670254-16-000016	1	Subsector Solutions Corporation	Eric Fulton	CEO
0001665160-16-000056	1	GameTree PBC	John Uke	President/CEO
0001665160-16-000055	1	qaZING, Inc.	Jason Garland	CEO
0001670254-16-000015	1	Do., LLC	Heather McDougall	Chief Manager
0001670254-16-000012	1	N1CE USA, LLC	Thomas Van Hare	CFO and Director of Investor Relations
0001670254-16-000010	1	Rodeo Donut, LLC	nicki kerbs	VP
0001670254-16-000008	1	Urban Juncture, Inc.	Bernard Loyd	President
0001674421-16-000002	1	Bloomery Investment Holdings, LLC	Linda S. Losey	Manager, Member
0001674180-16-000002	1	Native Hostel Austin LLC	Michael R. Dickson	President
0001670254-16-000002	1	TAXA Biotechnologies Inc	Antony Evans	CEO
0001644600-16-000127	1	Gigmor, Inc	David Baird	CEO
0001669760-16-000047	1	Bloomery Investment Holdings, LLC	Linda S. Losey	Manager, Member
