ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001625242-16-000040	0			BYS Daily. Inc.	Corporation		VA	2016-05-11	8045 Fareholm Drive	NA	Los Angeles	CA	90046	www.sydeapp.com	Venture.co Brokerage Services LLC	0001625242	008-69560	173924
0001625242-16-000032	0			PopSLATE Media Inc	Corporation		DE	2012-10-27	1059 East Meadow Cirle		Palo Alto	CA	94303	www.popslate.com	Venture.co Brokerage Services LLC	0001625242	008-69560	173924
0001665160-16-000071	0		Browser bug relating to the negative sign to indicate a negative number in first submission	Graphic Armor, Inc.	Corporation		DE	2012-04-11	1200 N. FEDERAL HWY	SUITE 200	BOCA RATON	FL	33432	http://GraphicArmor.com	StartEngine Capital LLC	0001665160	007-00007	
0001625242-16-000025	0			Bomboard LLC	Limited Liability Company		DE	2006-02-06	884 S. Janesville Street	SUITE E	Whitewater	WI	53190	www.bomboard.com	Venture.co Brokerage Services LLC	0001625242	008-69560	173924
0001674421-16-000003	0		The net income figures in the xml portion of our filing did not reflect that they were a negative value. The figures in the actual Form C and as presented on the Funding Portal are accurate.	Bloomery Investment Holdings, LLC	Limited Liability Company		WV	2014-09-22	16357 CHARLES TOWN ROAD		CHARLES TOWN	WV	25414	www.bloomerysweetshine.com	StartEngine Capital LLC	0001665160	007-00007	282945
0001445866-16-002207	0			G-RIDE INC.	Corporation		IL	2016-05-14	155 N. WACKER DR SUITE 1950		CHICAGO	IL	60606	www.gogride.com	TRUCROWD INC	0001667145	007-00015	
0001670254-16-000052	1		include CPA reviewed financials, increase maximum offering amount to $200K, add risk, and update business plan	Still Company Inc.	Corporation		CO	2016-01-27	1627 Vine Street		Denver	CO	80206	http://stillcompany.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000051	1		include audited financials, increase maximum offering amount, update risks, signed by another managing member	Sam Lee Laundry LLC	Limited Liability Company		CA	2015-01-02	224 28th street		San Francisco	CA	94131	http://www.thespeakeasysf.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000049	0			Cleveland Whiskey LLC	Limited Liability Company		OH	2009-07-08	1768 E. 25th St		Cleveland	OH	44114	http://clevelandwhiskey.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000047	0			Still Company Inc.	Corporation		CO	2016-01-27	1627 Vine Street		Denver	CO	80206	http://stillcompany.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000045	0			Shape Labs Inc.	Corporation		DE	2015-05-07	2898 Baze Road		San Mateo	CA	94033	http://shapescale.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000044	0			investFeed Inc.	Corporation		DE	2014-09-30	111 Nelson St.	Suite #2	Brooklyn	NY	11231	http://www.investFeed.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000043	0			My Trail Company, PBC	Corporation		CO	2015-04-09	6595 Odell Place	Suite G-1	Boulder	CO	80301	http://mytrailco.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000070	0			TurtleWise, Inc.	Corporation		DE	2015-03-17	154 COBBLESTONE COURT DRIVE	SUITE 122	VICTOR	NY	14564	www.turtlewise.net	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000042	0			SlingFin, Inc.	Corporation		CA	2010-02-05	1355 4th St.	Suite C	Berkeley	CA	94710	http://www.slingfin.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000069	0		We are adding an attachment with the full offering terms and other details for the Form C	qaZING, Inc.	Corporation		DE	2015-09-09	70 MAIN STREET	5TH FLOOR, SUITE 500	PETERBOROUGH	NH	03458	www.qazing.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000040	0			Rocket Innovations, Inc.	Corporation		DE	2014-06-25	1 Chipman Terrace		Melrose	MA	02176	http://getrocketbook.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000037	0			EveryFit, Inc.	Corporation		DE	2010-07-08	44 School St.	Suite 350	Boston	MA	02108	http://www.qmedichealth.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000035	0			Kibin, Inc.	Corporation		DE	2011-03-29	2470 Telegraph Ave.	#302	Berkeley	CA	94704	http://www.kibin.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000032	0			Nextdoorganics, Inc.	Corporation		RI	2011-02-11	360 Throop Ave.		Brooklyn	NY	11003	http://www.nextdoorganics.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000030	0			Exemplars Inc.	Corporation		DE	2015-09-08	448  Ignacio Blvd	#343	Novato	CA	94949	https://veditz.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000024	0			Sam Lee Laundry LLC	Limited Liability Company		CA	2015-01-02	224 28th street		San Francisco	CA	94131	http://www.thespeakeasy.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000026	0			Kindred Brands, Inc.	Corporation		DE	2015-10-15	425 Washington St.		Boston	MA	02135	http://www.troupejewelry.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001674319-16-000003	0			MobileSpike, Inc.	Corporation		DE	2016-03-31	3269 WASHINGTON WAY		LONGVIEW	WA	98632	http://www.mobilespike.com/	FLASHFUNDERS SECURITIES, LLC	0001320303	008-66859	000134742
0001670254-16-000022	0			Beta Bionics, Inc.	Corporation		MA	2015-10-21	Business Innovation Center	8 Saint Mary's Street, Suite 936	Boston	MA	02215	http://www.betabionics.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001644600-16-000137	0			StartMart Cleveland, Inc.	Corporation		DE	2016-04-14	50 PUBLIC SQUARE	SUITE 200	CLEVELAND	OH	44113	www.startmart.us	SI Portal, LLC	0001669328	007-00029	283382
0001644600-16-000134	0			MF Fire	Limited Liability Company		MD	2014-04-23	3413 Metzerott Rd.		College Park	MD	20740	www.mffire.com	SI Portal, LLC	0001669328	007-00029	283382
0001670254-16-000020	0			Legion M Entertainment, Inc.	Corporation		DE	2016-03-04	6425 Christie Ave. 5th Floor		Emeryville	CA	94608	http://www.thelegionm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000068	0		Needed to re-upload campaign screen shots. First upload did not work.	GameTree PBC	Corporation		DE	2016-04-28	702 CASTRO ST		SOLANA BEACH	CA	92075	www.gametree.me	StartEngine Capital LLC	0001665160	007-00007	282945
0001665160-16-000067	0			Graphic Armor, Inc.	Corporation		DE	2012-04-11	1200 N. FEDERAL HWY	SUITE 200	BOCA RATON	FL	33432	http://GraphicArmor.com	StartEngine Capital LLC	0001665160	007-00007	
0001644600-16-000132	0			NextRX Inc.	Corporation		NV	2015-09-01	8670 WEST CHEYENNE AVENUE	SUITE 120	LAS VEGAS	NV	89129	www.nextrx.net	StartEngine Capital LLC	0001665160	007-00007	282945
0001665160-16-000058	0		We are adding an attachment with the full offering terms and other details for the Form C	qaZING, Inc.	Corporation		DE	2015-09-09	70 MAIN STREET	5TH FLOOR, SUITE 500	PETERBOROUGH	NH	03458	www.qazing.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000016	0			Subsector Solutions Corporation	Corporation		DE	2016-04-04	614B North Last Chance Gulch		Helena	MN	59601	tsi.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000056	0			GameTree PBC	Corporation		DE	2016-04-28	702 CASTRO ST		SOLANA BEACH	CA	92075	www.gametree.me	StartEngine Capital LLC	0001665160	007-00007	282945
0001665160-16-000055	0			qaZING, Inc.	Corporation		DE	2015-09-09	70 MAIN STREET	5TH FLOOR, SUITE 500	PETERBOROUGH	NH	03458	www.qazing.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000015	0			Do., LLC	Limited Liability Company		MN	2012-02-12	444 W. Willis St.	#103	Detroit	MI	48201	http://www.bogobrush.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000012	0			N1CE USA, LLC	Limited Liability Company		DE	2015-09-16	1000 N. West Street	Suite 1501	Wilmington	DE	19801	http://www.n1ce.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000010	0			Rodeo Donut, LLC	Limited Liability Company		WA	2016-05-06	2052 NW Market St.		Seattle	WA	98107	http://rodeodonut.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000008	0			Urban Juncture, Inc.	Corporation		IL	2003-11-12	4245 S. King Dr.		Chicago	IL	60653	http://www.urbanjuncture.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001674421-16-000002	1		Our Form C PDF was rejected in our original submission and we are refiling it.	Bloomery Investment Holdings, LLC	Limited Liability Company		WV	2014-09-22	16357 Charles Town Road		Charles Town	WV	25414	www.bloomerysweetshine.com	StartEngine Capital LLC	0001665160	007-00007	282945
0001674180-16-000002	0			Native Hostel Austin LLC	Limited Liability Company		TX	2016-03-31	807 E. 4th Street		AUSTIN	TX	78702	nativehostels.com	NextSeed US LLC	0001667892	007-00023	283225
0001670254-16-000002	0			TAXA Biotechnologies Inc	Corporation		DE	2012-03-08	665 3rd Street	Ste 230	San Francisco	CA	94107	http://www.taxa.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001644600-16-000127	0			Gigmor, Inc	Corporation		DE	2014-11-10	844 BERKELEY STREET		SANTA MONICA	CA	90403	www.gigmor.com	StartEngine Capital LLC	0001665160	007-00007	282945
0001669760-16-000047	0			Bloomery Investment Holdings, LLC	Limited Liability Company		WV	2014-09-22	16357 Charles Town Road		Charles Town	WV	25414	www.bloomerysweetshine.com	StartEngine Capital LLC	0001665160	007-00007	282945
