ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001677843-16-000003	0		Extend Offering period to 3/31/2017, update Business Plan, Capital Structure, Executive Biographies	VG Smartglass LLC	Limited Liability Company		FL	2014-05-29	3440 S. DEARBORN ST.	STE 130S	CHICAGO	IL	60616	www.vgsmartglass.com	crowdsourcefunded.com	0001667727	007-00027	001400667
0001670254-16-000234	0		Move deadline forward to Dec 22, include video transcript and updated business plan.	Sour Rice, LLC	Limited Liability Company		CA	2015-07-07	983 Valencia		San Francisco	CA	94110	http://motze.xyz	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000232	0		Moved deadline date forward to Dec 21, included video transcriptions and updated business plan.	Magic Instruments, Inc.	Corporation		DE	2012-11-08	2673A Mission St		San Francisco	CA	94110	http://www.magicinstruments.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001664526-16-000009	0		Amending certain capitalization and financing information.	Play Impossible Corp	Corporation		DE	2014-04-04	111 S. JACKSON STREET		SEATTLE	WA	98104	http://www.playimpossible.com/	First Democracy VC	0001683054	007-00076	285360
0001665160-16-000175	0			InGen Dynamics, Inc.	Corporation		DE	2015-07-21	2225 East Bayshore Road	100	Palo Alto	CA	94303	http://aidorobot.com/	InGen Dynamics, Inc.	0001665160	007-00007	
0001669191-16-000080	0			Court Innovations Incorporated	Corporation		DE	2014-01-27	213 S. Ashley St.	Suite 200	Ann Arbor	MI	48104	getmatterhorn.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001691774-16-000001	0			Texas Zebo, LLC	Limited Liability Company		TX	2001-11-30	218 W. Fourth Street		Austin	TX	78701	http://halcyoncoffeebar.com/	First Democracy VC	0001683054	007-00076	285360
0001670254-16-000229	0			Somogyi AgTech LLC dba Anikona Farm	Limited Liability Company		HI	2013-08-27	75-1181 Keopu Mauka Drive		Holualoa	HI	96725	http://www.anikona.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001682864-16-000008	0			Lion International Consulting, Inc.														
0001665160-16-000172	0			Better World Spirits Inc	Corporation		PA	2015-03-04	155 W Market St		York	PA	17401	www.betterworldspirits.com	Better World Spirits Inc	0001665160	007-00007	
0001670254-16-000225	0			Brilliant & Precise LLC	Limited Liability Company		CA	2016-06-08	17318 De Groot Pl		cerritos	CA	90703	http://Thegreenwoodproject.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000223	0			Fun-gi Games LLC	Limited Liability Company		CA	2015-05-04	2135 W 236th Place		Torrance	CA	90501	http://www.fun-gi.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-16-000074	0	End of offering		Lawrence Hunt Fashion, Inc.	Corporation		MI	2016-09-01	801 Park Ave.		Royal Oak	MI	48067	lawrencehunt.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001691341-16-000008	0		Corrected typographical errors in table on page 3 of Form C PDF.	Damsel Productions LLC	Limited Liability Company		DE	2016-08-17	8 THE GREEN	SUITE B	DOVER	DE	19901	www.damselgame.net	MANORHAVEN CAPITAL LLC	0001058484	008-50911	000044965
0001691341-16-000006	0			Damsel Productions LLC	Limited Liability Company		DE	2016-08-17	8 THE GREEN	SUITE B	DOVER	DE	19901	www.damselgame.net	MANORHAVEN CAPITAL LLC	0001058484	008-50911	000044965
0001670254-16-000218	0		Update deadline date, include video transcripts and updated business plan.	Haint Blue Brewing Company LLC	Limited Liability Company		AL	2015-12-07	806 Monroe St		Mobile	AL	36602	http://www.haintbluebrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001688437-16-000007	0			Eve Fund 1, LLC.														
0001690909-16-000003	0		Corrected typographical error in the amount of compensation to be paid to the intermediary	Ellison Eyewear, Inc	Corporation		DE	2014-03-19	314 WEST INSTITUTE PLACE	LOFT 2E	CHICAGO	IL	60610	www.WearEllison.com	OpenDeal Inc., dba Republic	0001672732	007-00046	283874
0001690909-16-000001	0			Ellison Eyewear, Inc.	Corporation		DE	2014-03-19	314 West Institute Place	Loft 2E	Chicago	IL	60610	www.WearEllison.com	OpenDeal Inc., dba Republic	0001672732	007-00046	283874
0001680454-16-000006	0		Issuer has adjusted offering page to display newly-added perk being offered.	Swaggle Inc.	Corporation		DE	2014-09-16	2006 17TH STREET NW		WASHINGTON	DC	20009	http://goswaggle.com/	FLASHFUNDERS SECURITIES, LLC	0001320303	008-66859	000134742
0001665160-16-000170	0			Vanguard Moto, Inc.	Corporation		DE	2014-04-30	63 Flushing Ave #199	Building 152, Brooklyn Navy Yard	Brooklyn	NY	11205	www.vanguard.nyc	Vanguard Moto, Inc.	0001665160	007-00007	
0001144204-16-137950	0		Updated Offering Circular, Company Information and Video Transcript	StarringClaraBow, Inc.	Corporation		WY	2016-08-23	1712 Pioneer Avenue	Suite 1609	Cheyenne	WY	82001	www.starringclarabow.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000217	0		Update deadline date, include video transcripts and updated business plan.	Airbitz, Inc.	Corporation		DE	2013-10-01	311 4th Ave	Ste. 413	San Diego	CA	1	http://airbitz.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001684715-16-000003	0	The issuer has raised a total of $273,800 during the offering period. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Sugar Refinery, LLC	Limited Liability Company		TX	2016-08-18	2248 TEXAS DRIVE		SUGAR LAND	TX	77479	http://www.thesugarrefinerybar.com/	NextSeed US LLC	0001667892	007-00023	283225
0001686564-16-000003	0		This amendment modifies the closing date of the offering.	LGBT Weddings, Inc.	Corporation		CA	2016-09-27	3353 HIGHWAY 49 SOUTH		MARIPOSA	CA	95338	http://www.LGBTWeddings.com	Ksdaq Inc.	0001666102	007-00042	284278
0001670254-16-000216	1		Included CPA reviewed financials, increased max offering to $200K, updated issuer signator title	Everipedia, Inc.	Corporation		DE	2015-08-01	972 Hilgard Ave. #PH2		Los Angeles	CA	90024	https://www.everipedia.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000167	0	The total investment amount upon the close of the offering is $180,265.		Snapwire Media, Inc.	Corporation		DE	2012-08-03	3905 STATE STREET, SUITE 7-510		SANTA BARBARA	CA	93105	www.snapwi.re	StartEngine Capital LLC	0001665160	007-00007	
0001665160-16-000168	0	The total funding amount upon the close of the raise is $282,500.		LRF Thoroughbred Fund LLC	Limited Liability Company		CA	2016-06-27	5950 CANOGA AVE SUITE 510		WOODLAND HILLS	CA	91367	www.littleredfeather.com	StartEngine Capital LLC	0001665160	007-00007	
0001691448-16-000001	0			Barber Surgeons Inc.	Corporation		DE	2016-07-28	1880 CENTURY PARK EAST	SUITE 200	LOS ANGELES	CA	90067	www.barbersurgeons.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-16-000214	0			Niveau Brands, Inc.	Corporation		NV	2015-07-17	3000 Atrium Way	STE 287	Mt. Laurel	NJ	08054	http://www.drinksmartenergy.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000213	0		Updated deadline date, updated business plan and included video transcript	MOBODEXTER INC	Corporation		DE	2013-11-22	616 Corporate Way,	Suite 2-6564	Valley Cottage	NY	10989	http://www.mobodexter.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001686564-16-000001	0			LGBT Weddings, Inc.	Corporation		CA	2016-09-27	3353 HIGHWAY 49 SOUTH		MARIPOSA	CA	95338	http://www.LGBTWeddings.com	Ksdaq Inc.	0001666102	007-00042	284278
0001670254-16-000211	0			ClimateStore Inc.	Corporation		MA	2013-02-13	41 South Street		Medfield	MA	02052	http://climatestore.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000209	0			Intentional Offerings, Inc. DBA Bolder Band	Corporation		CO	2008-06-18	441 Fourmile Lane		Canon City	CO	81212	https://www.bbolder.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000208	1		Include CPA reviewed financials and update most recent fiscal year financials.	Shape Labs Inc.	Corporation		DE	2015-05-08	2898 Baze Road		San Mateo	CA	94033	http://shapescale.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001690216-16-000001	0			Bronzebuck LLC	Limited Liability Company		AZ	2011-02-23	8283 N HAYDEN ROAD #270		SCOTTSDALE	AZ	85258	bux180.com	TRUCROWD INC	0001667145	007-00015	
0001597895-16-000003	0		Non-material addition of information related to perks being offered to investors in this offering.	Traveling Spoon	Corporation		DE	2013-07-24	PO BOX 40758		SAN FRANCISCO	CA	94140	www.travelingspoon.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-16-000165	0			Lincoln & Grant, Inc.	Corporation		CO	2016-07-06	5281 South Quebec Street		Greenwood Village	CO	80111	http://lincolnandgrant.com	Lincoln & Grant, Inc.	0001665160	007-00007	
0001670254-16-000207	1		Update the Subscription Agreement and include the Operating Agreement for signature.	Proof of Concept, LLC	Limited Liability Company		NY	2011-04-22	67 35th St.	C405	Brooklyn	NY	11232	http://barrowsintense.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000206	0		Extend deadline date to Dec 31st	Shape Labs Inc.	Corporation		DE	2015-05-08	2898 Baze Road		San Mateo	CA	94033	http://shapescale.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001689502-16-000002	0			Next Minute, Inc.	Corporation		FL	2015-09-25	445 NE 12TH AVE		FT LAUDERDALE	FL	33301	www.nextminuteapp.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001688545-16-000003	1		Extension of target date from February 15, 2017 to February 28, 2017.	Campagna Motors USA Inc.	Corporation		DE	2016-10-19	1320 STATE ROUTE 9	SUITE 667	CHAMPLAIN	NY	12919	www.compagnamotors.com	StartEngine Capital LLC	0001665160	007-00007	
0001665160-16-000160	0			Sol Boards, Inc.	Corporation		OR	2013-03-05	1001 SW Emkay Dr	Suite 100	Bend	OR	97702	www.golfboard.com	Sol Boards, Inc.	0001665160	007-00007	
0001670254-16-000205	0	The final number is $309,807.00 in investments. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 08-09-16.		TAXA Biotechnologies Inc	Corporation		DE	2012-03-08	665 3rd Street	Ste 230	San Francisco	CA	94107	http://www.taxa.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001685706-16-000005	0	Ths Issuer has raised a total of $150,000 during the offering period. The actual processing time to confirm the final commitment may take longer than the filing deadline. This is our best estimate at this time; the actual amount may be lower.		Two A&H Entertainment, LLC	Limited Liability Company		DE	2016-02-17	545 POST STREET		SAN FRANCISCO	CA	94102	http://www.ramblersf.com/	NextSeed US LLC	0001667892	007-00023	283225
0001670254-16-000203	0			Powell Development Group, Inc.	Corporation		NV	2013-03-20	2600 W. 225th Street		Torrance	CA	90505	http://www.galacticcap.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000201	0			Hopster's LLC	Limited Liability Company		MA	2013-04-05	292 Centre Street		Newton	MA	02458	http://www.hopstersbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000152	1		Extending the deadline of the offering to end of December	Green Sense Farms, LLC	Limited Liability Company		IN	2012-09-24	6525 DANIEL BURNHAM DR	SUITE B	PORTAGE	IN	46368	www.greensensefarms.com	StartEngine Capital LLC	0001665160	007-00007	
0001684570-16-000008	0			KAIDEN, INC.														
0001684570-16-000007	0			MIZAYA INC.														
0001684570-16-000006	0			MIZAYA INC.														
0001144204-16-135022	0			WORTHPOINT Corp	Corporation		DE	2007-01-16	5 Concourse Pkwy	Suite 2850	ATLANTA	GA	30328	www.worthpoint.com	NORTH CAPITAL PRIVATE SECURITIES CORPORATION	0001496269	008-68648	154559
0001674421-16-000012	0		Correct typo in xml filing with respect to offering deadline. The deadline is correct in the Form C and as displayed on the intermediary.	Bloomery Investment Holdings, LLC	Limited Liability Company		WV	2014-09-22	16357 CHARLES TOWN ROAD		CHARLES TOWN	WV	25414	bloomerysweetshine.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001688545-16-000002	0			Campagna Motors USA Inc.	Corporation		DE	2016-10-19	1320 STATE ROUTE 9	SUITE 667	CHAMPLAIN	NY	12919	www.compagnamotors.com	StartEngine Capital LLC	0001665160	007-00007	
0001597895-16-000001	0			Traveling Spoon	Corporation		DE	2013-07-24	PO Box 40758		SAN FRANCISCO	CA	94140	www.travelingspoon.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-16-000200	1		Personnel changes were made or are planned. (Lead Developer, VP Strategic Partnerships, UX Designer)	CrowdMed, Inc.	Corporation		DE	2012-10-31	767 Bryant Street #205		San Francisco	CA	94107	https://www.crowdmed.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000150	0			Jetpack Aviation	Corporation		CA	2016-09-01	14218 Aetna Street		Van Nuys	CA	91401	http://jetpackaviation.com/	Jetpack Aviation	0001665160	007-00007	
0001669760-16-000095	0			iDisclose Test														
0001690042-16-000004	0			BeatStars Inc.	Corporation		DE	2016-11-09	5816 Van Winkle Lane		Austin	TX	78739	http://www.beatstars.com/	First Democracy VC	0001683054	007-00076	285360
0001690042-16-000001	0			BeatStars Inc.	Corporation		DE	2016-11-09	5816 Van Winkle Lane		Austin	TX	78739	http://www.beatstars.com/	First Democracy VC	0001683054	007-00076	285360
0001664526-16-000005	0			Republic Restoratives LLC	Limited Liability Company		DC	2013-10-29	1369 New York Avenue, NE		Washington	DC	20002	http://www.republicrestoratives.com/	First Democracy VC	0001683054	007-00076	285360
0001689758-16-000001	0			Ocean Entertainment, Inc	Corporation		NV	2014-01-16	44-150 KOU PLACE	SUITE 2	KANEOHE	HI	96744	oceanflyt.com	TRUCROWD INC	0001667145	007-00015	
0001664526-16-000003	0			Play Impossible Corporation	Corporation		DE	2014-04-04	111 S. Jackson Street		Seattle	WA	98104	http://www.playimpossible.com/	First Democracy VC	0001683054	007-00076	285360
0001664526-16-000007	0			ArtCraft Entertainment, Inc.	Corporation		DE	2013-05-20	815 A Brazos St #313		Austin	TX	78701	www.crowfall.com	First Democracy VC	0001683054	007-00076	285360
0001144204-16-134497	0			StarringClaraBow, Inc.	Corporation		WY	2016-08-23	1712 Pioneer Avenue	Suite 1609	Cheyenne	WY	82001	www.starringclarabow.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000198	0			Scrap Connection, Inc.	Corporation		DE	2012-07-12	1828 Amos Drive		Muscle Shoals	AL	35661	http://www.scrapconnection.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001681345-16-000004	0			Colin Holdings, Corp														
0001682664-16-000006	0			TASEAH DEVELOPMENT CORP														
0001682664-16-000005	0			TASEAH DEVELOPMENT CORP														
0001682664-16-000004	0			TASEAH DEVELOPMENT CORP														
0001670254-16-000193	0		Extends deadline date to Dec 19th (from Nov 13th). Raises max offering to $200k. Adds CPA reviewed statement.	SlingFin, Inc.	Corporation		CA	2010-02-05	1355 4th St.	Suite C	Berkeley	CA	94710	http://www.slingfin.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000197	0		Extend deadline date to March 31st.	Subsector Solutions Corporation	Corporation		DE	2016-04-04	614B North Last Chance Gulch		Helena	MN	59601	tsi.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000196	0		Extend deadline date to Nov 27th	Shape Labs Inc.	Corporation		DE	2015-05-08	2898 Baze Road		San Mateo	CA	94033	http://shapescale.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-16-000062	1		Changed price per share from $100 to $40 and updated the valuation methodology.	Kindred Brands Inc.	Corporation		DE	2015-10-15	425 WASHINGTON ST	Suite 5	Brighton	MA	02135	troupejewelry.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-16-000195	0		Push deadline back to Mar 31st 2017 from Nov 12th 2016.	Urban Juncture, Inc.	Corporation		IL	2003-11-12	4245 S. King Dr.		Chicago	IL	60653	http://www.urbanjuncture.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000192	0		Moves deadline date back to Nov 18th from Nov 13th.	Kibin, Inc.	Corporation		DE	2011-03-29	2470 Telegraph Ave.	#302	Berkeley	CA	94704	http://www.kibin.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000191	0			Kibin, Inc.														
0001670254-16-000190	0			Kibin, Inc.	Corporation		DE	2011-03-29	2470 Telegraph Ave.	#302	Berkeley	CA	94704	http://www.kibin.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000187	0			Adventure Clubs Inc.	Corporation		DE	2016-11-02	3472 Research Parkway	Suite 104-401	Colorado Springs	CO	80920	https://www.adventureclubs.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000189	0			My Trail Company, PBC	Corporation		CO	2015-04-09	6595 Odell Place	Suite G-1	Boulder	CO	80301	http://mytrailco.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001685501-16-000008	0			New Media, Inc.														
0001625242-16-000175	1		Extending the raise deadline for the investment.	BYS Daily. Inc.	Corporation		VA	2016-05-11	8045 Fareholm Drive	NA	Los Angeles	CA	90046	www.sydeapp.com	Venture.co Brokerage Services LLC	0001625242	008-69560	173924
0001677548-16-000005	0			Housebook, Inc														
0001647869-16-000005	0	RaceYa, Inc. raised a total of $88,119 during the offering period. Payments are still being processed.		RaceYa, Inc.	Corporation		DE	2014-04-07	175 VARICK STREET		NEW YORK	NY	10014	raceya.com	OpenDeal Inc.	0001672732	007-00046	283874
0001684570-16-000005	1		(1) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (2) Added the preparation fees. (3) Uploaded the article of incorporation and screenshots.	MIZAYA INC.	Corporation		FL	2016-08-19	1035 SOUTH STATE RD 7	SUITE 315-13	WELLINGTON	FL	33414	www.mizayaresort.com	UFP, LLC	0001668380	007-00024	
0001682883-16-000004	1		(1) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (2) Uploaded the article of incorporation and screenshots.	NAMA-J Farms Inc	Corporation		FL	2016-08-09	13348 SW 31ST STREET		MIRAMAR	FL	33027	www.namajfarms.com	UFP, LLC	0001668380	007-00024	
0001682385-16-000002	1		(1) Adjusted the total valuation down from $5 million to $3 million by using the average revenue estimated. (2) Uploaded the article of incorporation and screenshots.	Red Empire Real Estate Investments, Inc	Corporation		FL	2016-08-01	3021 SW 22ND CT		FORT LAUDERDALE	FL	33312	redempire.us	UFP, LLC	0001668380	007-00024	
0001682495-16-000011	1		(2) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (1) Correction to Financial Statements, (3) upload the article of incorporation and screenshots.	Online Portal, Inc.	Corporation		FL	2016-08-01	247 SW 122ND TERRACE		PEMBROKE PINES	FL	33025	onportal.us	UFP, LLC	0001668380	007-00024	
0001685501-16-000007	1		(1) Adjusted the valuation down from $5M to $2M based on the average revenue over three years. (2) Uploaded: (i) certificate of incorporation and (ii) screenshots on the funding portal.	New Media, Inc.	Corporation		GA	2016-09-19	10750 MEDLOCK BRIDGE ROAD		DULUTH	GA	30097	http://www.new-media-inc.com	UFP, LLC	0001668380	007-00024	
0001670254-16-000186	1		Correction in voting power of principal security holders and in total assets of most recent fiscal year. Also pushed deadline date to December 3rd.	One Technologies, Inc.	Corporation		DE	2016-05-26	100 Mcallister St Apt 1908		San Francisco	CA	94102	http://tryoneapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000185	0	The final number is $189,675.00 in investments. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 09-15-16.		My Trail Company, PBC	Corporation		CO	2015-04-09	6595 Odell Place	Suite G-1	Boulder	CO	80301	http://mytrailco.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000184	0	$127,938 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 10-17-16.		Discotech, Inc.	Corporation		CA	2013-10-07	928 N Western Avenue PH7		Los Angeles	CA	90029	http://www.discotech.me/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000183	0		Changed deadline date to November 10th and include updated business plan and transcripts for video.	VetPronto - Mobile Veterinarians Inc.	Corporation		DE	2014-05-21	113 Ripley		San Francisco	CA	94110	http://www.vetpronto.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001688437-16-000006	0		Update offering amount.	Eve Fund 1, LLC.	Limited Liability Company		WY	2016-09-21	1901 AVENUE OF THE STARS	2ND FLOOR	LOS ANGELES	CA	90067	www.indiecrowdfunder.com	Indie Crowd Funder, LLC.	0001598610	007-00010	
0001688437-16-000004	0		Update offering amount.	Eve Fund 1, LLC.	Limited Liability Company		WY	2016-09-21	1901 AVENUE OF THE STARS	2ND FLOOR	LOS ANGELES	CA	90067	www.indiecrowdfunder.com	Indie Crowd Funder, LLC.	0001598610	007-00010	
0001683264-16-000003	0		Kayak Concepts never started their capital raise with the original start and ending dates.  This amendment reflects the new ending date of January 4, 2017.  No capital has been raised through regulation CF to date.	Kayak Concepts LLC	Limited Partnership		ME	2007-09-26	18 VINE STREET		GARDINER	ME	04345	www.kayakcondos.com	Jumpstart Micro, Inc	0001664804	007-00008	
0001677548-16-000004	1		(1) Extended the deadline of offering (2) Uploaded (i) the certificate of incorporation, (ii) the questions and answers, (iii) the screenshots on the portal, (iv) the signature page and (v) investment procedure	Housebook, Inc	Corporation		DC	2016-01-20	3607 MASSACHUSETTS AVENUE N.W.		WASHINGTON DC	DC	20016	www.housebookinc.com	UFP, LLC	0001668380	007-00024	
0001665160-16-000141	1		Extending the deadline of the offering	Green Sense Farms, LLC	Limited Liability Company		IN	2012-09-24	6525 DANIEL BURNHAM DR	SUITE B	PORTAGE	IN	46368	www.greensensefarms.com	StartEngine Capital LLC	0001665160	007-00007	
0001665160-16-000142	0			Organiponic, Inc.	Corporation		DE	2015-04-22	8518 CAHILL DR, #4		AUSTIN	TX	78729	www.organiponic.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000182	0	The final number is $100,000.00 in investments. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 09-21-2016.		EveryFit, Inc.	Corporation		DE	2010-07-08	44 School St.	Suite 350	Boston	MA	02108	http://www.qmedichealth.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001680454-16-000005	0		Issuer has adjusted offering page to display affiliate investments (if applicable).	Swaggle Inc.	Corporation		DE	2014-09-16	2006 17TH STREET NW		WASHINGTON	DC	20009	http://goswaggle.com/	FLASHFUNDERS SECURITIES, LLC	0001320303	008-66859	000134742
0001688226-16-000002	0			Coal Diva LLC	Limited Liability Company		NJ	2016-04-14	1 Byrne Lane, #6		Tenafly	NJ	07670	Not Applicable	Start Engine Capital LLC	0001665160	007-00007	282945
0001687197-16-000002	0			Bluurp, Inc	Corporation		DE	2016-09-20	704 BUSH STREET	SUITE 105	SAN FRANCISCO	CA	94108	bluurp.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001677351-16-000004	0		Issuer has adjusted offering page to display affiliate investments (if applicable).	Salon de Lingerie, LLC	Limited Liability Company		DE	2015-10-15	990 BISCAYNE BLVD., SUITE 401		MIAMI	FL	33132	http://www.sdl-miami.com/	FLASHFUNDERS SECURITIES, LLC	0001320303	008-66859	000134742
0001670254-16-000180	0			Pro Material Solutions Inc.	Corporation		IL	2016-03-28	1510 Hollywood Ave		Glenview	IL	60025	http://www.ProMatSolutions.com	Wefunder Portal LLC	0001670254	007-00033	283503
