ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-18-000949	0	At the close of the offering, the issuer closed on $27,040.68 and 28,222 number of securities.		CrowdCoverage Inc.	Corporation		DE	2018-03-19	3010 SCENIC VALLEY WAY		HENDERSON	NV	89052	https://www.crowdcoverage.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000948	0	The amount raised at the time of closing is $767,858.		Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://www.keezel.us	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000947	0	At the close of the offering, the issuer closed on $509,817, and 154,550 number of securities.		American Ultimate Disc League, LLC	Limited Liability Company		DE	2013-01-10	101 CURRY AVENUE, UNIT 516		ROYAL OAK	MI	48067	theaudl.com	StartEngine Capital, LLC	0001665160	007-00007	
0001751443-18-000002	0		Update language on Exhibit C, Subscription Agreement, Section 1.b to clarify how the payment will be sent.	Transatlantic Real Estate LLC	Limited Liability Company		CA	2018-08-12	18530 MACK AVE STE 336		GROSSE POINTE FARMS	MI	48236	www.transatlanticfarms.com	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000945	0			CONC-STEEL Inc.	Corporation		FL	2018-06-04	250  Palm Coast Pkwy. N.E.	Suite 607-330	Palm Coast	FL	32137	www.conc-steel.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000943	1		Issuer is extending their campaign.	Solar Direct LLC	Limited Liability Company		FL	1985-11-26	6935 15TH ST E	120	SARASOTA	FL	34243	www.SolarDirect.com	StartEngine Capital, LLC	0001665160	007-00007	
0001751287-18-000002	0			WORLD BLOCKCHAIN PROJECT	Limited Liability Company		DE	2018-07-20	333 S WABASH AVE	STE 2700	CHICAGO	IL	60604	https://worldblockchainproject.io	truCrowd, Inc	0001667145	007-00015	
0001748169-18-000002	0	The issuer raised approximately $1,070,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		Gin & Luck LLC	Limited Liability Company		DE	2017-06-09	830 TRACTION AVENUE	SUITE 3D	LOS ANGELES	CA	90013	http://www.deathandcompany.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-000942	0		Updated offering terms due to filing error.	SHIFTMobility Inc.	Corporation		DE	2013-04-02	303 Twin Dolphin Drive	Suite 600	Redwood City	CA	94065	http://www.shiftmobility.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000939	0			SHIFTMobility Inc.	Corporation		DE	2013-04-02	303 Twin Dolphin Drive	Suite 600	Redwood City	CA	94065	http://www.shiftmobility.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000444	0			Fundraise Up Inc.	Corporation		DE	2017-10-11	50 Court Street, Suite 700		Brooklyn	NY	11201	https://fundraiseup.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000937	1		Issuer is extending their campaign and raising their maximum funding goal.	Flower Turbines LLC	Limited Liability Company		NY	2013-09-25	240 CENTRAL AVE.	1J	LAWRENCE	NY	11559	http://www.flowerturbines.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000936	0	At the close of the offering, the issuer closed on $51,884.53, and 19,133 number of securities.		ARTICHOKE, LLC	Limited Liability Company		MD	2004-03-19	101 WEST DICKMAN, ST.		BALTIMORE	MD	21230	https://getartichoke.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000935	0	At the close of the offering, the issuer closed on $18,807.95, and 57,407 number of securities.		Magnabid	Corporation		DE	2015-11-19	9735 WILSHIRE BLVD,	UNIT 123	BEVERLY HILLS	CA	90212	www.magnabid.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000442	0			Billion Vegans Inc.	Corporation		DE	2016-12-19	113 N San Vincente Blvd		Beverly Hills	CA	90211	http://www.billionvegans.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001691608-18-000001	0			Fair Isle Brewing, LLC	Limited Liability Company		WA	2016-04-20	3207 W. Harley St.		Seattle	WA	98199	https://www.fairislebrewing.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000934	1		The issuer is extending campaign end date.	Erndo Inc.	Corporation		DE	2018-03-19	251 LITTLE FALLS DRIVE		WILMINGTON	DE	19808	erndo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001658754-18-000003	1		Investment minimum lowered to $500 from $1,000	Latin Everywhere Inc.	Corporation		DE	2014-06-26	15821 VENTURA BOULEVARD	SUITE 500	LOS ANGELES	CA	91436	https://www.pongalo.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-000932	0			Xascale Inc.	Corporation		IL	2016-05-09	13133 Taylor St		Plainfield	IL	60585	www.xascale-inc.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000440	0			Heroin Film LLC	Limited Liability Company		PA	2018-06-09	264 Odyssey Lane		Morrisdale	PA	16858	http://www.HeroinFilm.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000438	0			Bugsy Brewing Inc	Corporation		NV	2014-08-15	2780 S Jones Blvd		Las Vegas	NV	89146	http://www.getlytt.today	Wefunder Portal LLC	0001670254	007-00033	283503
0001739405-18-000006	0	Issuer raised $141,500. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Oxalis Food, LLC	Limited Liability Company		NY	2016-04-04	936 ST MARKS AVE #3A		BROOKLYN	NY	11213	http://www.oxalisnyc.com/	NextSeed US LLC	0001667892	007-00023	283225
0001750508-18-000002	0		Key Persons of Issuer section updated.	Pittsburgh Current LLC	Limited Partnership		PA	2018-06-05	1665 BROADWAY AVE		PITTSBURGH	PA	15216	https://pittsburghcurrent.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001735180-18-000004	0	Issuer raised $700,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Travis Midtown, LLC	Limited Liability Company		TX	2017-08-07	5016 KIRBY DR		HOUSTON	TX	77098	http://www.pourbehaviortx.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000925	0	At the close of the offering, the issuer sold $152,741.00 and 473,256 securities.		MintHealth Inc.	Corporation		DE	2017-09-06	13280 EVENING CREEK DRIVE SOUTH	SUITE 225	SAN DIEGO	CA	92128	www.minthealth.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000924	1		Correcting the offering deadline, extending the campaign end date.	Sagoon Inc.	Corporation		DE	2006-12-29	1980 TEASEL CT	SUITE 400	WOODBRIDGE	VA	22192	www.sagoon.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000923	0			Farr Hotels and Resorts, Inc	Corporation		DE	2018-04-12	930 N. 35E		Lancaster	TX	75146	http://www.farrhotelsresorts.com	StartEngine Capital, LLC	0001665160	007-00007	
0001751259-18-000004	0		"""Key Persons of Issuer"" section updated to include additional persons."	5 Generation Bakers, LLC	Limited Liability Company		PA	2009-06-12	1100 CHARTIERS AVENUE		MCKEES ROCKS	PA	15136	https://jennyleeswirlbread.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-18-000921	0			Etelligent, Inc	Corporation		WA	2015-07-12	23910 42nd Ave SE	28F	Bothell	WA	98021	www.etelligent-inc.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000919	0			Kerrington Home Inc.	Corporation		MN	2017-09-27	3100 Ariel St. N. #219		Maplewood	MN	55109	www.KerringtonHome.com	StartEngine Capital, LLC	0001665160	007-00007	
0001750337-18-000007	0		Financial Condition of Issuer section updated.	Remember When Ice Cream Inc	Corporation		PA	2017-06-30	3860 CHARTIERS AVE		PITTSBURGH	PA	15204	www.rememberwhenicecream.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-18-000917	1		The issuer is extending the end date of their campaign by 30 days.	Sagoon Inc.	Corporation		DE	2006-12-29	1980 TEASEL CT	SUITE 400	WOODBRIDGE	VA	22192	www.sagoon.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000916	1		The issuer has made updates to their campaign page.	Mosaic Distributors, LLC	Limited Liability Company		CA	2012-10-08	507 Calle San Pablo		Camarillo	CA	93012	https://www.chella.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000415	0		Issuer extended offering deadline.	Swoon City Music LLC	Limited Liability Company		DE	2016-01-29	502 Smith Street		Brooklyn	NY	11231	swooncitymusic.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001745594-18-000001	0			CRF Baltimore Affordable Housing, LLC	Limited Liability Company		DE	2018-05-24	924 GAINESVILLE HWY	SUITE 230	BUFORD	GA	30518	www.crfbaltimore.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001746343-18-000004	0		Updated offering deadline as the maximum offering amount has been reached. Updated disclosure statement.	Sing 1, LLC	Limited Liability Company		TX	2017-07-28	362 PINEY POINT ROAD		HOUSTON	TX	77024	https://www.cravesing.com	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000914	1		The issuer is extending their campaign.	Mycroft AI Inc.	Corporation		DE	2016-12-29	300 E 39TH STREET	SUITE 4I	KANSAS CITY	MO	64111	www.mycroft.ai	StartEngine Capital, LLC	0001665160	007-00007	
0001751443-18-000001	0			Transatlantic Real Estate LLC	Limited Liability Company		CA	2018-08-12	18530 MACK AVE STE 336		GROSSE POINTE FARMS	MI	48236	www.transatlanticfarms.com	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000912	0			CFBB Pictures, LLC	Limited Liability Company		NC	2018-06-28	2642 Stratford Drive		Greensboro	NC	27408	www.killgiggles.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000910	1		The issuer is extending the offering campaign end date.	Trait Inc.	Corporation		DE	2018-05-09	4250 STEPNEY DR		GAINESVILLE	VA	20155	http://bkaalon.wixsite.com/trait	StartEngine Capital, LLC	0001665160	007-00007	
0001743800-18-000003	1		The business plan provided with the Form C filing and attached thereto as Exhibit B had the incorrect location for the issuer's business operations.	Greg Miller Project, LLC	Limited Liability Company		MN	2017-11-17	3820 NORTH BROADWAY AVENUE		ROCHESTER	MN	55906	www.gregmillerproject.com/	Silicon Prairie Holdings Inc.	0001711770	007-00123	
0001739571-18-000005	0	Issuer raised $81,600. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Crab Corner II, LLC	Limited Liability Company		NV	2011-09-20	6485 S. Rainbow Blvd. 104		LAS VEGAS	NV	89118	http://www.crabcornerlv.com	NextSeed US LLC	0001667892	007-00023	283225
0001669191-18-000413	0			Kingscrowd LLC	Limited Liability Company		DE	2017-12-14	745 Atlantic Ave		Boston	MA	02111	kingscrowd.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001635926-18-000007	0		Add webinar transcript.	Because Learning	Corporation		UT	2014-08-05	1318 East Bent Pine CV		Draper	UT	84020	https://www.becauselearning.com/	First Democracy VC	0001683054	007-00076	285360
0001749079-18-000006	0		Corrected state of organization	BITFENCE.IO LLC	Limited Liability Company		DE	2018-06-27	525K E MARKET ST NUM 153		LEESBURG	VA	20176	https://bitfence.io	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000908	0			Gigvines	Corporation		CA	2015-08-28	730 Arizona Ave.	Suite 2	Santa Monica	CA	90401	www.gigvines.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000408	0		Issuer extended offering deadline.	Ao1 Solutions Inc.	Corporation		DE	2012-05-23	701 N 3rd St.	STE 210	Minneapolis	MN	55401	www.playershealth.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000410	0		Issuer extended offering deadline.	PropertyClub, Inc.	Corporation		NY	2018-01-02	25 Broadway, 9th Floor	WeWork, Attn: PropertyClub, Ste 5021	new york	NY	10004	www.propertyclub.nyc	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001752109-18-000002	0			ROOTS & VINE PRODUCE & CAFE, INC	Corporation		IL	2018-07-24	2016 W. 119TH STREET		CHICAGO	IL	60643	www.RootsAndVineInc.com	Buy The Block	0001693877	007-00098	
0001669191-18-000406	0	End of offering. Issuer raised an estimated $346,157.		Maingear, Inc.	Corporation		DE	2002-09-12	206 Market St		Kenilworth	NJ	07033	www.maingear.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000906	1		The company is extending their campaign.	Atmos Home Inc.	Corporation		FL	2017-08-30	13761 WEATHERSTONE DR.		SPRING HILL	FL	34609	http://atmoshome.tech/	StartEngine Capital, LLC	0001665160	007-00007	
0001751259-18-000003	0		"Definition of 2018 YTD financials added to ""Financial Information"" section of disclosure document."	5 Generation Bakers, LLC	Limited Liability Company		PA	2009-06-12	1100 CHARTIERS AVENUE		MCKEES ROCKS	PA	15136	https://jennyleeswirlbread.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001670254-18-000436	0			Strive Tech Inc.	Corporation		DE	2016-06-28	18912 North Creek Parkway		Bothell	WA	98011	http://www.wearstrive.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000434	0			Kangaroo Oral Care, LLC	Limited Liability Company		NY	2017-12-29	348 Marlborough RD		Cedarhurst	NY	11516	http://www.Kangaroooralcare.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000905	0			Time Token, Inc.														
0001749079-18-000001	0			BITFENCE.IO LLC	Limited Liability Company		VA	2018-06-27	525K E MARKET ST NUM 153		LEESBURG	VA	20176	https://bitfence.io	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000904	0	At the close of the offering, the amount closed on is $66,150 and 1,056 number of securities sold, final amount subject to change pending final receipt of committed investments.		AMPERE ELECTRIC CARS, INC	Corporation		CA	2017-08-17	395 SANTA MONICA PLACE, UNIT 308	UNIT 308	SANTA MONICA	CA	90401	http://amperemotor.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000402	0			Deshyo LLC	Limited Liability Company		TX	2017-07-02	3100 Riverside Dr.	#235	Los Angeles	CA	90027	www.deshyo.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000903	0			Cityfreighter Inc.	Corporation		DE	2018-06-26	3983 Cuervo Avenue		Santa Barbara	CA	93110	www.cityfreighter.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000902	0	At the close of the offering, the final amount closed on is $861,247 and 861,247 number of securities sold.		JINGLZ, INC.	Corporation		FL	2017-03-09	10802 LAKE WYNDS COURT		BOYNTON BEACH	FL	33437	https://www.playjinglz.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000900	0			Cityfreighter Inc.	Corporation		DE	2018-06-26	3983 Cuervo Avenue		Santa Barbara	CA	93110	www.cityfreighter.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000398	0			Aphios Pharma LLC	Limited Liability Company		DE	2018-07-06	3-E Gill Street		Woburn	MA	01801	www.aphios.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000897	0			NowKeto, Inc.	Corporation		DE	2017-12-27	418 E Lakeside Ave	Suite 211	Coeur d'Alene	ID	83815	https://nowketo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001750894-18-000001	0			Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St, Suite 200		San Francisco	CA	94102	https://zeehaus.com	First Democracy VC	0001683054	007-00076	285360
