ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001821518-20-000004	1	C P Rocketry INC	Nathan Tahbaz	CEO
0001670254-20-000860	1	Univoice Corporation	Sami Halabi	Founder | CEO
0001820285-20-000003	1	Kobrelms LLC	Joseph Yuyi	Founder & CEO
0001670254-20-000859	1	GlobeChat, Inc.	Kevin Strom	CEO
0001670254-20-000857	1	Our Mayberry Inc.	Shawn Tacey	Chief Executive Officer
0001794611-20-000007	1	Zephyr Aerospace, L.L.C.	/s/Jeffrey O'Neill	Sole Member
0001665160-20-001183	1	Macro Snacks, Inc	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000292	1	FROG JUICE INC	Carrie Greishaw	Owner and CEO
0001784191-20-000005	1	Avenify Corp	Justin Potts	Chief Executive Officer
0001665160-20-001181	1	STARTENGINE CROWDFUNDING, INC.	Howard Marks	CEO
0001670254-20-000855	1	Swingman Thoroughbred Corp.	George Hall	President
0001780439-20-000057	1	Encrypgen Inc.	David Richard Koepsell	Founder and CEO
0001665160-20-001179	1	O2 Treehouse Commercial Inc	Dustin Feider	CEO, Principal Executive Officer and Director
0001746059-20-000290	1	Sol Cinema Cafe, Inc.	Moikgantsi Kgama	Owner and Founder
0001746059-20-000291	1	Mary Celeste, LLC	Michael Achilles	Owner and Founder
0001813064-20-000004	1	PLM Brands, Corp	Elizabeth Kost	CEO
0001669191-20-000509	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001669191-20-000507	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001687610-20-000007	1	Contiq, Inc.	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors
0001687610-20-000006	1	Contiq, Inc.	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors
0001670254-20-000854	1	Kiwi Campus Inc	Felipe Chvez Corts	Chief Executive Officer
0001669191-20-000503	1	MyTable Holdings Corp	Matthew  Kelly	Principal Executive Officer
0001665160-20-001176	1	Northeast Productions, Inc.	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000056	1	Maryann Salt, Inc.	Maryann Fangapulotu Salt	CEO
0001824566-20-000001	1	Rollin' Vets Group Inc.	Katharine Eick	Sole Director of Board of Directors
0001788434-20-000006	1	Edly Inc.	Chris Ricciardi	CEO
0001747584-20-000005	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001665160-20-001174	1	Solgaard Design Inc.	Adrian Solgaard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000852	1	This Land Film LLC	Brian Gagliardi	Founder, Producer
0001665160-20-001171	1	Solgaard Design Inc.	Adrian Solgaard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-20-000022	1	EdenLedger, Inc.	Michael Golomb	Founder and CEO
0001739064-20-000004	1	Roo Inc.	Maximus Yaney	Chief Executive Officer
0001669191-20-000501	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-20-001169	1	Apparent Energy, Inc.	William Patridge	President, CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001168	1	Apparent Energy, Inc.	William Patridge	President, CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001167	1	Apparent Energy, Inc.	William Patridge	President, CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001165	1	Charron Favreau, SPC	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000499	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001670254-20-000844	1	Footy Dreams Group LLC	Lucas Babson	Co Founder & Technical Director
0001670254-20-000847	1	Aptera Motors Corp	Chris Anthony	CEO
0001670254-20-000850	1	PopCultivator Comics, Inc.	Josh Blaylock	Chief Executive Officer
0001670254-20-000848	1	Sircles Media Inc.	Danny Hinkle	Chief Operating Officer
0001818834-20-000003	1	1491 Atlantic Partners, LLC	Scott Choppin	Manager
0001670254-20-000842	1	CoDwell, LLC	Clarence Risher	Founder
0001816636-20-000006	1	Urban Homesteaders LLC	Gregory Boulos	Co-Owner
0001816636-20-000005	1	Salt Point Meadery LLC	Eric DeRise	Owner
0001816636-20-000004	1	Heavenly Chicken & Waffles, LLC	Aaron Sanders Jr	Owner
0001816636-20-000003	1	Craft on Draught LLC	Declan Hogan	President
0001816636-20-000002	1	Madeleine Bakery & Bistro LLC	Andrew Stump	Co-Owner
0001669191-20-000497	1	Mosquito Steve, Inc.	Steve Moore	Principal Executive Officer
0001805018-20-000012	1	Elemeno Health, Inc.	Arup Roy-Burman	Chief Executive Officer
0001669191-20-000495	1	Mosquito Steve, Inc.	Steve Moore	Principal Executive Officer
0001665160-20-001164	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001163	1	Saucy Brew Works LLC	Brent Zimmerman	CEO, Principal Executive Officer and Director/Manager
0001665160-20-001162	1	Como Audio, Inc	Thomas DeVesto	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001161	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000492	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001789130-20-000002	1	Audink Inc.	/s/ Erik Young	CEO, President
0001665160-20-001159	1	Cyber Dive Corp.	Jeffrey Gottfurcht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001158	1	Adventure 2 Learning, Inc.	Michael Rhattigan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001719369-20-000005	1	ALTO SOLUTIONS, INC.	Eric Satz	CEO, President & Director
0001670254-20-000841	1	Harmony Turbines Inc	Christopher Moore	Owner / CEO
0001670254-20-000839	1	Atom Limbs Inc	Tyler Hayes	CEO
0001670254-20-000837	1	teleCalm, Inc.	Tavis Schriefer	Founding CEO
0001746059-20-000288	1	Reel Big Flix, LLC	Alec Ferguson	Owner and Founder
0001670254-20-000835	1	AfterrHome Inc	Lenora Felder	Co-Founder/COO
0001822811-20-000003	1	HILOS, INC.	Elias Stahl	CEO
0001792013-20-000003	1	BatteryXchange, Inc.	Desmond Wiggan	CEO
0001746059-20-000287	1	Oak & Main, LLC	Kara Hoagland	Owner and Founder
0001665160-20-001154	1	Statum Systems Inc.	Frederick Lizza	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000833	1	Boxabl Inc.	Galiano Tiramani	Business development
0001816075-20-000005	1	Leaping Harts Inc.	/s/ Evan Leaphart	CEO
0001746059-20-000286	1	Mary Celeste, LLC	Michael Achilles	Owner and Founder
0001719369-20-000004	1	ALTO SOLUTIONS, INC.	Eric Satz	CEO, President & Director
0001700868-20-000006	1	Lulabop, Inc.	Mina Yoo	CEO, Founder, principal executive officer, principal financial officer, controller, board of directors
0001816089-20-000002	1	Wayzn, Inc.	/s/ Michael Demele	CEO & Director
0001670254-20-000832	1	DIVERTsessions 1 Inc	Zach Adamson	Founder & CEO
0001746059-20-000285	1	FJD Partners, LLC	Joshua Rinier	CMO
0001746271-20-000002	1	Stepstone Art Resources, LLC	Brendan Burns	Founder & Chief Executive Officer
0001824811-20-000001	1	Sister Sunflower Ltd	Kay Henderson	Owner
0001670254-20-000831	1	Boxabl Inc.	Galiano Tiramani	Business development
0001670254-20-000830	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001812172-20-000004	1	ADAMS FOURTH HOLDINGS, LLC	Anthony V Caccomo	PRESIDENT,NEW HEARTLAND VENTURES, LTD Managing Member
0001670254-20-000828	1	Caribbean Smooth, LLC	Nigel Walwyn	Founder/CEO
0001812172-20-000002	1	ADAMS FOURTH HOLDINGS, LLC	Anthony V Caccomo	PRESIDENT,NEW HEARTLAND VENTURES, LTD Managing Member
0001746059-20-000284	1	TOP SHELF COOKIES LLC	Heather Yunger	Owner and Founder
0001746059-20-000283	1	Moon Management, Inc.	Scott Carswell	Owner and Founder
0001746059-20-000282	1	TOP SHELF COOKIES LLC	Heather Yunger	Owner and Founder
0001670254-20-000827	1	festivalPass, LLC	Edward Vincent	Founder & CEO
0001670254-20-000825	1	Petri Bio Inc.	Shu Li	Co-Founder
0001788434-20-000005	1	Edly Inc.	Chris Ricciardi	CEO
0001821386-20-000001	1	Quim Rock, Inc.	/s/ Cyo Ray Nystrom	CEO and Director
0001669191-20-000483	1	TrippBio, Inc.	Billy Meadow	Principal Executive Officer
0001665160-20-001152	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000824	1	Yonder Global, PBC.	Bill LEE	Co-Founder, CEO
0001746059-20-000281	1	Fit Wellness, LLC	Greg Chickneas	Owner and CoFounder
0001670254-20-000822	1	Coda Music, Inc.	Randy Fusee	CEO
0001816686-20-000007	1	Blended Sense, Inc.	/s/ Abigail Rose Baez	CEO
0001782185-20-000006	1	Frame Media Inc.	Benjamin Moe	Founder & CEO
0001670254-20-000821	1	Black Momma Tea and Cafe, Inc	Vanessa Braxton	CEO
0001746059-20-000280	1	Rick & Still, LLC	Jarrod Williams	Owner and CoFounder
0001746059-20-000278	1	Cajun Spice, LLC	Lindsey Bradshaw	Owner and Founder
0001788434-20-000003	1	Edly Inc.	Chris Ricciardi	CEO
0001821723-20-000001	1	1821 Drinks Inc	/s/ Melissa Koefod	CEO & Director
0001665160-20-001150	1	BIONICLOGIC INC	Joshua Goldstein	President and CEO, Principal Executive Officer and Director
0001665160-20-001149	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001148	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000479	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001813083-20-000002	1	Tapa Inc.	/s/ Benjamin Steinberg	CEO & Director
0001670254-20-000819	1	Riding Phat LLC	Derrick J Mains	President
0001665160-20-001147	1	Vestaboard, Inc	Dorrian Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000817	1	NJ Teamsters Football Club LLC	Alex Geraldino	PRESIDENT/GM
0001665160-20-001146	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000477	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001665160-20-001145	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001814779-20-000012	1	AtomicO8 Inc.	/s/ Markus Toffe	Chief Executive Officer
0001666102-20-000025	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan Gu	Chairman
0001669191-20-000475	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-20-000473	1	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001669191-20-000470	1	Atmospheric Water Solutions, LLC	Doug Marcille	Principal Executive Officer
0001751606-20-000005	1	FAVER, INC.	/s/ Brandon Towner	Chief Executive Officer
0001683168-20-003093	1	Bounce Mobile Systems, Inc.	/s/ Marley Roldan	President
0001683168-20-003091	1	Box Entertainment, Inc.	/s/ Samuel Smith	President
0001683168-20-003090	1	Lit IO, Inc.	/s/ Michael Nylif	President
0001776458-20-000003	1	Kazoo LLC	/s/ Peter J. Goodman	Sole Member
0001683168-20-003092	1	PulseWave Energy, Inc.	/s/ Doug DiSanti	President
0001746059-20-000277	1	Grind Cafe & Eatery LLC	Ronald Besse	Owner and Founder
0001814779-20-000010	1	AtomicO8 Inc.	/s/ Markus Toffe	Chief Executive Officer
0001820449-20-000004	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001803239-20-000002	1	Roostar Restaurant Group LLC	Duy Nguyen	Managing Member
0001824239-20-000001	1	Pit Boss Inc	Wade McSwain	Co-Owner
0001665160-20-001143	1	An Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001823131-20-000004	1	Dare Me, Inc.	Edvard Erken Hoili	CEO
0001670254-20-000816	1	AtYourGate, Inc.	David Henninger	President
0001746059-20-000276	1	La Tia Pepa LLC	Luis Lezama	President
0001670254-20-000814	1	San Diego Film Studios Inc	Alan Edwards	CEO
0001823131-20-000003	1	Dare Me, Inc.	/s/ Edvard Erken Hoili	CEO
0001670254-20-000812	1	Call Assistant, Inc.	Lonnie Wills	CEO
0001722137-20-000006	1	Upshift Inc.	/s/ Ezra Goldman	Chief Executive Officer, President
0001746059-20-000275	1	Amar LLC	Ameth Alzate	Owner and Founder
0001746059-20-000274	1	LaPosta Pizza LLC	Mario LaPosta	Owner and Founder
0001746059-20-000273	1	Mary Celeste, LLC	Michael Achilles	Owner and CoFounder
0001706668-20-000007	1	LifeDNA, Inc	Cyril Moukarzel	CEO
0001815481-20-000002	1	Procurement Foundry, Inc.	Steven Michael Cadieux	Owner/President
0001814684-20-000002	1	Lend Grow Inc.	Nishith Krishna	Chief Executive Officer, Director
0001665160-20-001141	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001768717-20-000006	1	MyApps Corp.	Adnan Malik	CEO
0001670254-20-000811	1	3D Houdini, Inc.	Chris White	President/CEO
0001670254-20-000809	1	Folly Mojave LLC	Hillary Flur	Co-founder
0001816293-20-000002	1	Wind Craft Aviation Inc.	Alexander J. Taylor	Founder/CEO
0001665160-20-001140	1	FUTURE LABS VI, INC.	Massimo Noja De Marco	Chief Executive Officer
0001665160-20-001139	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000808	1	Baru Inc.	Tino Go	CEO and Co-founder
0001706668-20-000006	1	LifeDNA, Inc	Cyril Moukarzel	CEO
0001816547-20-000002	1	Buffd, Inc.	Benjamin Goldhaber	CEO, President
0001805273-20-000006	1	Sagelink Inc.	Pranav Sachdev	Chief Executive Officer
0001742162-20-000008	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001665160-20-001138	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001137	1	Archibald & Wens Inc.	Maxwell Fine	CEO, Principal Executive Officer and Director
0001811508-20-000002	1	popshop, Inc.	/s/ Nathan Franco	CEO and Director
0001670254-20-000805	1	Love Sun Body LLC	Dr. Terry Zickerman	CEO
0001670254-20-000804	1	Smart Tire Recycling, Inc.	Mendel Bassman	CEO and Co-Founder
0001670254-20-000798	1	Inspire Studios, Inc.	Francis Ho	CEO and Producer
0001783532-20-000001	1	Moku Foods Inc.	Matthew Feldman	Chief Executive Officer
0001670254-20-000803	1	VirZOOM, Inc.	Eric Janszen	Co-founder and CEO
0001670254-20-000800	1	The Florida CANE Distillery, INC.	Lee Nelson	Owner
0001814779-20-000007	1	AtomicO8 Inc.	/s/ Markus Toffe	Chief Executive Officer
0001719369-20-000003	1	ALTO SOLUTIONS, INC.	/s/ Eric Satz	CEO, President & Director
0001665160-20-001136	1	GetCharged, Inc.	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001135	1	VLISO, inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000797	1	VirZOOM, Inc.	Eric Janszen	Co-founder and CEO
0001751606-20-000002	1	FAVER, INC.	/s/ Brandon Towner	Chief Executive Officer
0001670254-20-000796	1	Rhino Hide, Inc.	Jason Giddings	Founder/CEO
0001743949-20-000005	1	Jar Goods, LLC	Melissa Vitelli	CEO
0001683168-20-003002	1	Box Entertainment, Inc.	/s/ Samuel Smith	President
0001817438-20-000001	1	Raindrop Texting Solutions, Inc	Mike Brown by Sean Fuellhart POA	Partner
0001782185-20-000004	1	Frame Media Inc.	Benjamin Moe	Founder, CEO
0001670254-20-000794	1	Lombardi's Foods, Inc.	Louis Lombardi	Founder and President
0001668287-20-000033	1	Elastico Tequila Grille	Dano Veal	CEO
0001807049-20-000004	1	Humble Shoe Company, Inc.	Tina Bhojwani	Chief Executive Officer
0001746059-20-000272	1	Moon Management, Inc.	Scott Carswell	Owner and Founder
0001668287-20-000032	1	Bum Butt Corp	Mark Hayzon	CEO
0001668287-20-000031	1	Of The North Beverage International Inc.	Ron Stamp	CEO
0001808913-20-000002	1	Renewal Mill, PBC	Claire Schlemme	Chief Executive Officer
0001823131-20-000001	1	Dare Me, Inc.	Edvard Erken Hoili	CEO
0001668287-20-000029	1	ZAMii Clean USA Carpet & Upholstery Cleaning Corp.	Dale Galbraith	CEO
0001668287-20-000028	1	Journify, Inc.	Lamia Pardo	CEO
0001668287-20-000027	1	OmniPad Company, LLC	Neil Epstein	CEO
0001668287-20-000026	1	18th & Fairfax, LLC	Andrew Bennett	CEO
0001668287-20-000025	1	EV Trail LLC	Curtis Claar	CEO
0001668287-20-000024	1	Plugsby, LLC	Jay Bennett	CEO
0001668287-20-000023	1	Palouse Ag-Drone Services LLC	Bill Benson	CEO
0001668287-20-000022	1	English for a Song, Inc.	Josh Harrison	CEO
0001668287-20-000021	1	Michael Ray Galleries	Michael Eamotte	CEO
0001769923-20-000006	1	People First RH, Inc.	Shantanu Rana	CEO and Director
0001668287-20-000020	1	earthdog GP	David Colella	CEO
0001669191-20-000468	1	ecoText, Inc	Joel Nkounkou	Principal Executive Officer
0001818834-20-000002	1	1491 Atlantic Partners, LLC	Scott Choppin	Manager
0001818834-20-000001	1	1491 Atlantic Partners, LLC	Scott Choppin	Manager
0001669191-20-000466	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
