ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-19-001245	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001796828-19-000002	1	Lyons Ave Renaissance LLC	Christopher Senegal	President/CEO
0001785176-19-000002	1	Layali LLC	/s/ Sumaya Lakis	CEO
0001746059-19-000105	1	Van Sicklen Group	James Van Sicklen	Owner and Founder
0001665160-19-001243	1	Phillips Entertainment Group Inc.	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000424	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-19-001233	1	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000720	1	3 Some Chocolates Cuisine, Inc	Kristin Parker	CFO & Co-CEO
0001665160-19-001240	1	TACOTOPIA, Inc.	Deborah Fiorentino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director
0001665160-19-001235	1	Companion CBD, Inc.	Brad Malin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001237	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001774152-19-000006	1	TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	/s/Jiannan Zhang	Director, Chief Executive Officer, and Secretary
0001774242-19-000005	1	Railway Heights LP	Lian Pham	Member of the General Partner
0001665160-19-001229	1	HARA Flow Inc.	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001777935-19-000002	1	TBK Food Truck Inc.	Marcus Davis	President
0001753336-19-000002	1	Eagle Protect, PBC	Stephen Warne Ardagh	President and Chief Executive Officer
0001665160-19-001224	1	Tall Idea Labs, Inc.	Andy Pandharikar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001743601-19-000005	1	Building Economic Advancement Network Corp	Darren V. Walker	CEO
0001665160-19-001222	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001220	1	NANNOCARE INC	Paul Van Kleef	CEO Principal Executive Officer and Chairman of the Board of Directors
0001665160-19-001219	1	Roy Jones Jr. Promotions, inc.	Keith Veltre	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001218	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001789878-19-000002	1	Giant Leap Coffee, LLC	Logan Beck	President
0001783015-19-000003	1	Soar Robotics Inc.	/s/Kerem Ozkan	CEO, Treasurer, Secretary
0001783015-19-000002	1	Soar Robotics Inc.	/s/ Kerem Ozkan	CEO, Treasurer, Secretary
0001665160-19-001214	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790092-19-000004	1	Sunu, Inc.	/s/ Marco Antonio Trujillo Tejada	Director, CEO
0001778006-19-000005	1	Weeds Never Sleep LLC	Michael Peterson	Founder
0001665160-19-001209	1	SitTight, Inc.	Scott Bahneman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001207	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001786494-19-000006	1	Casa Brasil LLC	Keyla Cook	Co-Owner
0001790092-19-000001	1	Bounty0x Inc.	/s/ Angelo Adam	Director, CEO, Principal Financial/Accounting Officer
0001792640-19-000002	1	Flowerbee Group, Inc	Jonathan Macri by Sean Fuellhart POA	CEO
0001749553-19-000003	1	Creamy Coconuts, LLC	Kai Nortey	Chief Executive Officer, Member
0001790092-19-000002	1	Sunu, Inc.	Marco Antonio Trujillo Tejada	Director, CEO
0001796828-19-000001	1	Lyons Ave Renaissance LLC	Christopher Senegal	President/CEO
0001665160-19-001205	1	Airemos Corp	Ryan Pirkle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000718	1	Genius Juice, LLC	Alex Bayer	CEO/Founder
0001665160-19-001202	1	Waverly Labs Inc	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001746059-19-000103	1	Parm Shop Inc.	John Malanka	Owner and Founder
0001694455-19-000003	1	Meow Wolf, Inc.	/s/ Carl Christensen	Interim Chief Executive Officer
0001665160-19-001200	1	Skunk Brothers Spirits Inc.	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001791711-19-000003	1	Cissonius Corp	Karl Horn	Owner
0001670254-19-000715	1	Bible Smugglers Movie Production LLC	Nathan VonMinden	Managing member
0001581437-19-000008	1	DIGITAL DREAM LABS, LLC	H. Jacob Hanchar	Chief Executive Officer
0001635417-19-000005	1	Kangaroo Films LLC	Ravid Razak	CEO
0001665160-19-001197	1	BioCurity Pharmaceuticals Inc.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001746059-19-000102	1	CAS Confectionery LLC	Claudia Strobing	Owner and Founder
0001665160-19-001194	1	XTI Aircraft Company	Robert LaBelle	CEO, Principal Executive Officer and Director
0001746059-19-000101	1	Deep Cuts LLC	Ian McGregor	Owner and CoFounder
0001746059-19-000100	1	DETAILING2GO, INC	Ugur Yilmaz	Owner and Founder
0001794484-19-000008	1	Alpha'a, Inc.	/s/ Manuela Seve	Chief Executive Officer
0001709915-19-000001	1	ForTrueFoodiesOnly Inc.	Tadeusz Kolodziejczyk	principal executive officer, principal financial officer, principal accounting officer and director
0001795839-19-000001	1	Red Hawk Coffee Roasters LLC	Mary Gonzales	Co-Owner
0001780122-19-000006	1	Genobank.io Inc	/s/Daniel Uribe	Chief Executive Officer, President, Secretary
0001665160-19-001188	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-19-000099	1	Girls Chronically Rock LLC	Keisha Greaves	Owner and Founder
0001775091-19-000008	1	420 Real Estate, LLC	Willard L. Jackson Jr., by Sean Fuellhart POA	CEO
0001669191-19-000422	1	BumBee Designs Incorporated	James Canova	Principal Executive Officer
0001780122-19-000004	1	Genobank.io Inc	/s/Daniel Uribe	Chief Executive Officer, President, Secretary
0001794484-19-000007	1	Alpha'a, Inc.	Manuela Seve	Chief Executive Officer
0001794484-19-000006	1	Alpha'a, Inc.	Manuela Seve	Chief Executive Officer
0001794484-19-000005	1	Alpha'a, Inc.	Manuela Seve	Chief Executive Officer
0001780122-19-000003	1	Genobank.io Inc	/s/Daniel Uribe	Chief Executive Officer, President, Secretary
0001788935-19-000005	1	Green Valley Affiliates INC	/s/ David Schacter	Founder / CEO
0001783556-19-000008	1	XFit, Inc.	/s/ Terry Jones	Chief Executive Officer
0001790895-19-000002	1	USA Innovations Inc.	Shubhankar Basu	CTO
0001739714-19-000002	1	Certifiably, INC	Anne Chambers	CEO
0001665160-19-001186	1	VegasWINNERS Inc.	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001786094-19-000005	1	dna ID, Inc.	/s/ Craig Calderone	CEO
0001784785-19-000005	1	BTG Operations LLC	/s/ Randall C. Huntsinger	CEO
0001665160-19-001183	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001182	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001746059-19-000098	1	Amazing Pizza LLC	Jacqueline Field	Owner and Founder
0001670254-19-000713	1	Xcite Interactive, Inc.	Bud Noffsinger	Chief Executive Officer / Director
0001670254-19-000710	1	Hoop Tea, Inc.	Danny Robinson	Founder & CEO of Hoop Tea
0001746059-19-000097	1	POPOVER KING LLC	Coco Cabuquit-Love	Owner
0001783128-19-000002	1	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	CEO
0001665160-19-001181	1	Akibah Health Corporation	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office
0001465818-19-000037	1	Story2 LLC	Carol Barash	Manager & CEO
0001774858-19-000006	1	Project JAM INC.	Anthony Livadas	COO
0001746059-19-000096	1	Prime Time Grilled Cheese LLC	Alexander Pichardo	Owner and CoFounder
0001746059-19-000095	1	Timbolier Industries, Inc.	John Cox	Owner and Founder
0001793460-19-000002	1	SongVest Records Inc.	Sean Peace	CEO
0001665160-19-001179	1	xCraft Enterprises, Inc.	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001465818-19-000035	1	Story to College, LLC	Carol Barash, PhD	Manager & CEO
0001746059-19-000093	1	DETAILING2GO, INC	Ugur Yilmaz	Owner and Founder
0001746059-19-000091	1	True Wines LLC	Zulema Mejia	Owner and CoFounder
0001793868-19-000003	1	Nine Spoons, LLC	Jennifer Ferone	Owner
0001793868-19-000002	1	Porky's LLC	Nicholas Weiss	Co-Owner
0001665160-19-001177	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001176	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001733855-19-000004	1	Future Labs III, Inc.	James Jordan	Director
0001666102-19-000027	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	CFO
0001790674-19-000002	1	Delee Corp	/s/ Liza Paola Velarde Calvillo	Chief Executive Officer
0001665160-19-001175	1	Atlis Motor Vehicle Inc.	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001795615-19-000001	1	Hemp Real Estate Investments, Inc.	tariq khan	ceo/founder
0001669191-19-000420	1	QuicWit LLC.	Stephon McCoy	Principal Executive Officer
0001669191-19-000418	1	TriniCorp, Inc.	Melvin Du	Principal Executive Officer
0001665160-19-001173	1	Atlis Motor Vehicle Inc.	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001174	1	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000416	1	Asprodental Inc.	Kimberly Nguyen	Principal Executive Officer
0001669191-19-000414	1	College Coaching Network Inc.	Claude Harris	Principal Executive Officer
0001746059-19-000090	1	Madear's LLC	Kyle Davis	Owner and CoFounder
0001785021-19-000002	1	Back Porch Homes LLC	Todd Bayer	Managing Member
0001702371-19-000003	1	Hive Companies, Inc.	Ryan Allis	Chief Executive Officer
0001730486-19-000003	1	Thematic, Inc.	Marc Schrobilgen	Chief Executive Officer
0001783268-19-000003	1	2nd Semester Consignment Shop, LLC	Monica Grays	Owner
0001670254-19-000703	1	Chrissiemas Productions LLC	Matt Enlow	Producer
0001670254-19-000707	1	SYT Film LLC	Mari Walker	Director/Co-Writer
0001665160-19-001170	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000700	1	SkillSoniq Inc.	Abby Verma	Founder
0001665160-19-001168	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001702371-19-000002	1	Hive Companies, Inc.	Ryan Allis	Chief Executive Officer
0001706939-19-000007	1	kulaBrands, Inc.	Peter Gantner	CEO
0001665160-19-001167	1	1Up Golf Development Group, Inc	John R. Humphrey	CEO and Founder, Principal Executive and Director
0001791343-19-000005	1	Billy's Way Station, LLC	Donald Mahaney	Co-Owner
0001791343-19-000004	1	Killik Hot Sauce Company, LLC	Michael Killik	Owner
0001666102-19-000026	1	CEO SPACE INTERNATIONAL INC.	September Dohrmann	CEO
0001665160-19-001165	1	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001730486-19-000001	1	Thematic, Inc.	Marc Schrobilgen	Chief Executive Officer
0001665160-19-001163	1	Quigler, Inc	David M. Michonski	CEO, Principal Executive Officer, and Director
0001665160-19-001162	1	Franny's Distribution Inc.	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001161	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-19-000088	1	Cocktail Parlor LLC	Courtney McKamey	Owner and CEO
0001665160-19-001160	1	Gradys Cold Brew, Inc.	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001791847-19-000001	1	RehabPath Inc.	/s/ Benjamin Camp	CEO, Director
0001746059-19-000087	1	Rai Family Enterprises	Biplaw Rai	Owner and CoFounder
0001786082-19-000001	1	Nine Spoons, LLC	Jennifer Ferone	Owner
0001104659-19-070041	1	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	CEO
0001670254-19-000696	1	Blue Shrimp Films, LLC	Stephanie Botelho	Producer
0001774152-19-000005	1	TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	/s/Jiannan Zhang	Director, Chief Executive Officer, and Secretary
0001665160-19-001158	1	Texta, Inc.	Kirsten Nelson	CEO, Principal Executive Officer, and Director
0001795349-19-000001	1	Springer Collections	/s/ Timothy Murray	Interim CEO and Director
0001787138-19-000004	1	Backyard Soda Co, Inc.	/s/ Jonathan Schultz	Founder / CEO
0001727744-19-000001	1	Trouvaille LLC	Paul Hardersen	CEO
0001788657-19-000003	1	Flowh, Inc.	Eric Darst	CEO
0001670254-19-000694	1	Robovet Corporation	Irving Weinberg	Founder/Secretary
0001665160-19-001155	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001157	1	Eight Bridges Brewing, Inc.	George Beardsley	CEO, Principal Executive Officer and Director
0001665160-19-001151	1	StorEn Technologies Inc.	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001150	1	GLOW Beverages, inc.	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001774041-19-000006	1	JUMPSTART INSURANCE SOLUTIONS, INC.	Katherine Stillwell	CEO and sole Director, Jumpstart Insurance Solutions, Inc.
0001665160-19-001149	1	Wand USA Inc.	Andrew Schlack	CEO, Principal Executive Officer and Director
0001755767-19-000003	1	Cyber Consumer Club Corp	Al Mughairy by Sean Fuellhart POA	CEO
0001670254-19-000690	1	Graff Golf LLC	Aaron Shapiro	Chief Executive Officer
0001665160-19-001148	1	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001780439-19-000009	1	TNHC LLC	Donald Michael Rizzi	Managing Partner
0001790689-19-000001	1	Another Round LLC	Gary Kendall Spence	Manager
0001722138-19-000005	1	POLITISCOPE INC.	Israel Lopez	principal executive officer, principal financial officer, principal accounting officer and director
0001665160-19-001143	1	Toy Overlord Inc	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-19-000008	1	Connector LLC	Timothy Knuten Sullivan	Founder
0001773714-19-000005	1	Core State Holdings Corp	Oleg Cheine	CEO
0001788853-19-000006	1	Camino Kombucha Co.	Nohra Murad	Owner
0001740075-19-000004	1	Ecoventz Inc.	Andreas Roussos	CEO
0001780439-19-000006	1	Connector LLC	Timothy Knuten Sullivan	Founder
0001706939-19-000006	1	kulaBrands, Inc.	Peter Gantner	CEO
0001670254-19-000686	1	Shark Wheel, Inc.	Zack Fleishman	Chief Operating Officer
0001724320-19-000002	1	Buff Bake, Inc.	Chris Bernard	Chief Executive Officer, Director, Chairman of Board
0001670254-19-000679	1	Nuu Collective LLC	Annette Azan	Co-founder/Marketing, PR & Sales
0001668287-19-000073	1	Global 5 Media, Inc.	Alan Barber	Owner
0001670254-19-000675	1	Back To Space, LLC	Michael Gorton	CEO and co-founder
0001665160-19-001141	1	Dine Inc.	Duncan Parker	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001140	1	MyApps Corp, Inc.	Adnan Malik	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000673	1	Spendwith Corp dba Incluzion	Jibril Sulaiman	CEO / Founder
0001722137-19-000002	1	Upshift Inc.	/s/ Ezra Goldman	Chief Executive Officer, President
0001665160-19-001139	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000671	1	PictureTrail, Inc.	Val D'Souza	CEO
0001787645-19-000004	1	Gleantap, Inc.	Sagar Babber	CEO
0001782833-19-000007	1	Bruce Andrews Design, LLC	Bruce MacDonald	Chief Creative Officer
0001670254-19-000669	1	GymWisely, Inc.	Rick ANNICHIARICO	Founder & CEO
0001612437-19-000007	1	Giddy Apps Inc.	Thomas Hessert	CEO and Director
0001665160-19-001137	1	WaterRR, Inc	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001793601-19-000001	1	Kargoo, Inc.	Karla Valdivieso	principal executive officer, principal financial officer, principal accounting officer and director
0001746059-19-000086	1	M.R.R Rest LLC	Samson Romeo Regalli	Owner and CoFounder
0001746059-19-000085	1	TheTeSpa LLC	Alexis Jones	Owner and Founder
0001746059-19-000083	1	Mizen Funeral Home & Cremation Services LLC	Aaron Mizen	Owner and CoFounder
0001786094-19-000004	1	dna ID, Inc.	Craig Calderone	CEO
0001746059-19-000082	1	Sully's Pro Pizza LLC	Paula Corbett	Owner and Founder
0001746059-19-000081	1	White Flowers LLC	Elisabeth LeBlanc	Co-founder
0001665160-19-001136	1	Persona Network, Inc.	Matthew Kerle	CEO, Principal Executive Officer and Director
0001496634-19-000005	1	Private Health Management, Inc.	Leslie D. Michelson	Principal Executive Officer & Board Member
0001792508-19-000001	1	Linen Mobile, Inc.	Vitaly Bahachuk	Director, President, Chief Executive Officer
0001786104-19-000002	1	Profit Property USA 946 MLK LLC,	Zak Laikin	Manager
0001644600-19-000030	1	Peeka	Michael Derrick Wong	Owner, Director, Chief Executive Officer
0001665160-19-001135	1	Personal Airline Exchange, Inc.	Mike Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001730695-19-000005	1	Ternio, LLC	Daniel Gouldman	CEO and Director
0001670254-19-000666	1	Shanti Elixirs, LLC	Shanti Volpe	Founder, Owner, and CEO (Queen Bee)
0001780439-19-000005	1	Peeka	Michael Derrick Wong	Owner, Director, Chief xecutive Officer
0001746059-19-000080	1	Kookoonelli, Inc.	Nassy Mornaghi	Owner and Founder
0001793868-19-000001	1	Porky's LLC	Nicholas Weiss	Owner
0001746059-19-000079	1	Kin Tap & Rec Room, LLC	Elizabeth Castellana	Owner and Founder
0001644600-19-000029	1	Apotheka Systems Inc.	Dennis Phillip Maliani	Director, CEO
0001644600-19-000027	1	Bee Mortgage App, Inc.	Curtis Richard Wood	Director, CEO
0001780439-19-000002	1	TNHC LLC	Donald Michael Rizzi	Director, Managing Partner
0001669191-19-000412	1	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001669191-19-000410	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001665160-19-001134	1	Leagueswype	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001133	1	Tap Systems Inc.	David Schick	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-001132	1	Texas Made Sports Development, Inc.	Ryan Raya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-19-000077	1	IYLIA, LLC	Layla-Joy Williams	Owner and CEO
0001793655-19-000002	1	Flexable LLC	Jessica Strong	Owner
0001644600-19-000025	1	Apotheka Systems Inc.	Dennis Philip Maliani	Director, CEO
0001787976-19-000007	1	7 of Us, LLC	Christopher West	CEO
0001644600-19-000023	1	Bee Mortgage App, Inc.	Curtis Richard Wood	Director, CEO
0001670254-19-000661	1	Tennessee Whiskey The Musical Development LLC	Dewey Moss	Lead Producer
0001787976-19-000006	1	7 of Us, LLC	Christopher West	CEO
0001670254-19-000660	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001670254-19-000657	1	Hey Mama Wines Inc.	Lauren Stokes	CEO
0001670254-19-000655	1	Wehrloom LLC	Aron Wehr	Co-Founder, Head Mead Maker
0001746059-19-000075	1	WORKROOM FEMCIETY INC.	Ahfeeyah Thomas	Founder & CEO
0001670254-19-000652	1	AMMOSQUARED, INC.	Dan Morton	CEO & Co-Founder
0001670254-19-000649	1	PLAYDAY NYC, LLC	Gregory Okshteyn	FOUNDER
0001669191-19-000408	1	Attorney Et Al. Inc.	MICHAEL GABRIEL	Principal Executive Officer
0001669191-19-000406	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001776793-19-000005	1	MOBILE COOKS LLC	/s/Matthew Kaplan	Manager, CEO, and CFO
0001746059-19-000074	1	Wicked Good Food LLC	Todd Snopkowski	Owner
0001775091-19-000007	1	420 Real Estate, LLC	Willard L. Jackson Jr., by Sean Fuellhart POA	CEO
0001778774-19-000007	1	Esgro Inc.	Caleb Gilbert	CEO
0001668287-19-000065	1	Journify, Inc.	Lamia Pardo	Cofounder and CEO
0001665160-19-001130	1	HYLETE, Inc.	Ron Wilson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001654300-19-000002	1	ChoiceTrade Holdings, Inc.	Neville Golvala	CEO
0001687516-19-000003	1	Corsica Innovations, Inc.	Jonathan Ofrir	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001789922-19-000004	1	Aavrani, Inc.	Rooshy Roychoudhury	CEO
0001746059-19-000072	1	Tipsy Cupcakes RVA LLC	Charmesha Cousins	Owner and CoFounder
0001790657-19-000001	1	Apex Tex-Katy, LP	Jeremy Sanders	Manager of its General Partner, Triumph Franchise Management, LLC
