ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001653582-18-000002	1	EF Resources, Inc.	Casey Minshew	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001731189-18-000005	1	3451 Benning LLC	Adrian Washington	CEO of Manager, The Neighborhood Development Company, LLC
0001731189-18-000004	1	3451 Benning LLC	Adrian Washington	CEO of Manager, The Neighborhood Development Company, LLC
0001739408-18-000003	1	Tall Pines Distillery LLC	Lisa Welsh	Owner
0001665160-18-000617	1	Shark Wheel LLC	Zack Fleishman	Chief Operating Officer, Principal Executive Officer and Director, Principal Financial Officer and Controller
0001665160-18-000618	1	Rhino Hide LLC	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000615	1	General Presence Inc.	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001740120-18-000004	1	JWJTWO LLC	William Patterson	Member
0001693411-18-000002	1	GoFish Cam, Inc.	Brandon Austin	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001669191-18-000320	1	Kingscrowd LLC	Christopher Lustrino	Principal Executive Officer
0001665160-18-000613	1	Overland ATS, LLC	Ryan Oliges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000611	1	Overland ATS, LLC	Waldemar F. Kissel Jr.	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001739714-18-000001	1	Certifiably, INC	Anne Chambers	CEO
0001742134-18-000005	1	Item Banc	Virginia Robertson	CEO and Director
0001665160-18-000609	1	Genlines.com, LLC	Eric Swick	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001738944-18-000006	1	Pixilated LLC	Nicolas China	CEO and Manager
0001744554-18-000001	1	Fragrance of Heaven LLC	Terri Arthur	Owner & CEO
0001670254-18-000324	1	Solstar Space Company.	M. Brian Barnett	Founder & CEO
0001736304-18-000003	1	Primo Wind, Inc.	Edward McMahon	Founder/CEO
0001665160-18-000606	1	Mola Foods, Inc	Jeannette Bryant	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001735494-18-000005	1	Nicci Willis & Co	Jameen Willis	Managing Director
0001665160-18-000604	1	Unicoin Blockchain, Inc.	Chris Anthony	Principal Executive Officer and Director, Principal Financial Officer
0001702784-18-000002	1	CHRGR Inc.	John Mullin	CEO
0001665160-18-000603	1	Denim LA, Inc.	Corey Epstein	Co-CEO, Principal Executive Officer and Director
0001670254-18-000322	1	SST-Technologies LLC	Spencer Trotter	CEO/Founder
0001670254-18-000323	1	Industry Water Filtration, Inc.	Richard Yanda	President
0001665160-18-000597	1	Powell Development Group Inc.	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000599	1	Citizen Health Project, Inc.	Brennen Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000598	1	Keezel, Inc.	Aike Muller	Principal Executive Officer and President
0001665160-18-000601	1	Orbis Law Corp	Mark Lichtshein	CEO and Principal Executive Officer
0001665160-18-000602	1	EDSO Inc.	Terry Marshall	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001693411-18-000001	1	GoFish Cam, Inc.	Brandon Austin	CEO and Director
0001665160-18-000595	1	Quila Marias Tequila Ria LLC	Jesse Lee Carrigan	CEO, Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000592	1	Baja United Imports, Inc.	Jim Riley	President
0001741753-18-000001	1	Local Choice Inc.	Paula Dezzutti Hewlette	Director, President, Chief Executive Officer
0001742065-18-000006	1	DHG Partners, LLC	Sherree Goldstein	Owner
0001743808-18-000001	1	Flatlay Inc	Blake Tengberg	Attorney
0001670254-18-000317	1	Yolo Rum, LLC	Philip Guerin	Managing Member
0001742118-18-000003	1	Abeille Beaute LLC	Alyssa Fine	Owner
0001669191-18-000316	1	Lipidomics, Inc.	Michael Tippie	Principal Executive Officer
0001670254-18-000321	1	Coppertino Inc	Ivan Ablamskyi	Founder and CEO
0001670254-18-000320	1	ZYPPAH, Inc.	Jonathan Greenburg	CEO
0001670254-18-000318	1	Dog Parker, Inc.	Chelsea Brownridge	CEO and Founder
0001739405-18-000002	1	Oxalis Food, LLC	Steve Wong	Managing member of Redwood Hospitality LLC, the managing member
0001669191-18-000313	1	Kare Mobile Incorporated	Kwane Watson	Principal Executive Officer
0001742230-18-000001	1	MJ2, LLC	Michael Tolkin	CEO
0001669191-18-000310	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001670254-18-000315	1	Newchip Inc.	Ryan Rafols	Founder & CEO
0001739576-18-000003	1	Coinvest Labs LLC	Dzuy (Damon) Nam Huynh	CEO
0001669191-18-000307	1	Stodo Technologies LLC	Adam  Lopez	Principal Executive Officer
0001665160-18-000587	1	Natural Dynamic Systems	Nathan Schreibfeder	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000590	1	YouStake, Inc.	Frank DeGeorge	CEO, Principal Executive Officer and Director
0001739571-18-000003	1	Crab Corner II, LLC	John Smolen	Owner
0001731158-18-000005	1	Ten Thousand, Inc.	Keith B. Nowak	CEO and Director
0001725941-18-000003	1	Mugatunes Inc.	Andrew Meagher	CEO
0001741462-18-000002	1	Armored Citizen, LLC.	Aaron K Gilbert	President & CEO
0001712427-18-000003	1	Kookaburra Sustainable Solutions Inc	Michael Schieck	President
0001743775-18-000002	1	Organic Living Inc.	Jai McFall	Chief Executive Officer
0001665160-18-000585	1	Security Biometrics Corporation	Joseph Gangi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000582	1	Orbis Law Corp.	Mark Lichtshein	CEO and Principal Executive Officer
0001670254-18-000310	1	Naia, Inc.	Chris Tan	CEO and Co-Founder
0001743949-18-000001	1	Jar Goods	Melissa Vitelli	Co-Founder & CEO
0001736388-18-000003	1	R3 Printing, Inc.	Daniel Downs	President
0001737477-18-000004	1	WorkDone Inc.	Joseph T. Rogers	CEO
0001648770-18-000003	1	Balloonr, Inc.	Amanda Greenberg	President, Treasurer and Secretary
0001735522-18-000003	1	Squirrel Capital Investments Inc.	Byron Stepner	CEO
0001702607-18-000005	1	Streaming Television Inc	Simon Bray Jr	CEO
0001731158-18-000004	1	Ten Thousand, Inc.	Keith B. Nowak	CEO and Director
0001742846-18-000001	1	BelleIQ,Inc.	Nu Dao	Co-Founder/CEO, Executive Chariman
0001743482-18-000001	1	Polymath Labs, Inc.	Matt Wilkerson	CEO
0001743775-18-000001	1	Organic Living Inc.	Jai McFall	Chief Executive Officer
0001742134-18-000004	1	Item Banc	Virginia Robertson	CEO and Director
0001665160-18-000580	1	General Presence Inc.	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000308	1	The Clement Street Brewpub, LLC	Ivan Hopkinson	Founder
0001670254-18-000305	1	'Laine's Bake Shop LLC, BG Consortium LLC	Rachel E. Bernier-Green	Owner
0001729427-18-000002	1	CNS Pharmaceuticals, Inc.	John Climaco	Chief Executive Officer
0001741620-18-000001	1	LOOK OPTIC, LLC	Jonathan Saven	Founder, Member
0001665160-18-000578	1	Trait, Inc	Mohammad Ghumman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000575	1	Denim.LA, Inc.	Corey Epstein	Co-CEO, Principal Executive Officer and Director
0001741462-18-000001	1	Armored Citizen, LLC.	Aaron K Gilbert	President & CEO
0001669191-18-000304	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001670254-18-000304	1	Ohos, Inc.	Dave Needham	CEO, Founder
0001670254-18-000303	1	Four Step Marketing Consultants Inc.	Matt Law	CEO
0001665160-18-000572	1	NOVA AERO TECHNOLOGY, INC	Essam Tawfik Marcus	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000302	1	Yolo Rum, LLC	Philip Guerin	Managing Member
0001665160-18-000571	1	MAGNABID, INC.	Pez Zarifianr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000569	1	Wise Power Inc	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001579693-18-000003	1	Paul Evans LLC	Evan Fript	CEO and Managing Member
0001665160-18-000568	1	Contenders Clothing, LLC	Jonathan Snyder	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000565	1	AMPERE ELECTRIC CARS, INC	Tony Chan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000566	1	Magnabid	Pez Zarifian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000567	1	Magnabid	Pez Zarifian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001722152-18-000001	1	NPTA Spirits	Patricia Hertling	President
0001665160-18-000564	1	Farr Hotels & Resorts, Inc	Kenneth Farr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000299	1	ZENII, LLC	Michael Nelson	Principal Executive Officer
0001665160-18-000563	1	ElectroniXiQ, Inc.	Karlos Walkes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000562	1	NETSTAIRS.COM INC.	Ahmad Moradi	Principal Founder, Chairman, CEO, President, Chief Science Officer, Principal Executive Officer and Director
0001665160-18-000558	1	Zoptiks LLC	Hari Kunduru	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000560	1	Zoptiks LLC	Hari Kunduru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001742065-18-000005	1	DHG Partners, LLC	Sherree Goldstein	Owner
0001665160-18-000555	1	WWW.NEWTUBEVIDEO.COM LLC	Joel Cineas	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001731540-18-000003	1	WolfPack Systems, Inc	Jonathan Chashper	President and CEO
0001730741-18-000004	1	When it Changed Inc.	Charles Broskoski	Chief Executive Officer
0001670254-18-000297	1	Elliott Group Communications Interests CA LLC	Jerry Elliott	CEO
0001665160-18-000550	1	Xcraft Enterprises, LLC	JD Claridge	CEO and Co-Founder
0001670254-18-000298	1	Elliott Group Communications Interests CA LLC	Jerry Elliott	CEO
0001670254-18-000300	1	Smoked Ribs Inc, DBA Xoobies	Dennis Robinson	CoFounder & COO
0001665160-18-000552	1	Mycroft AI Inc.	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000299	1	Martingale LLC	Chris Taylor	Producer / Writer
0001665160-18-000545	1	Crooru Corporation	Wilson Encarnacion	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737017-18-000004	1	Uncle Billy's Taproom, LLC	Robert A. Leggett	Managing Partner of UBGP, LLC, sole manager of Uncle Billy's Taproom, LLC
0001665160-18-000543	1	North Country Showcase Inc	Anthony Diagostino	Treasurer, Principal Financial Officer, Principal Accounting Officer and Director
0001665160-18-000542	1	Curaite, Inc	Arif Ferda Kertmelioglu	Chairman, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000295	1	Van Cleave Dry Goods LLC	Adam Van Cleave	President & CEO
0001670254-18-000294	1	Black Momma Tea and Cafe, Inc	Vanessa Braxton	CEO & President
0001670254-18-000293	1	Texas Brewer Support, LLC	Davis Sean Tucker	President/Founder
0001669191-18-000297	1	ZENII, LLC	Michael Nelson	Principal Executive Officer
0001665160-18-000540	1	American Ultimate Disc League, LLC	Steven T Gordon	Principal Executive Officer and Manager
0001669191-18-000295	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001670254-18-000292	1	MoJoe Brewing Company, LLC	Joseph Hyman	Co-Founder and CEO
0001665160-18-000539	1	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001683872-18-000001	1	Sondors Electric Car Co	/Storm Sondors/	CEO
0001720033-18-000003	1	Vico Neve LLC	David S. Noto	Member
0001683168-18-001607	1	C. Meyers Feldman & Company	/s/ Charles Feltman	President
0001730905-18-000007	1	Williamsburg Distillery	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer
0001665160-18-000538	1	Dashing Corp	Alaxander Villmann	CEO, Principal Executive Officer and Director
0001665160-18-000536	1	Dashing Corporation	Alaxander Villmann	CEO, Principal Executive Officer and Director
0001568609-18-000003	1	Cuddle Clones LLC	Jennifer Williams	CEO
0001668287-18-000064	1	earthdog, GP	David Colella	Partner
0001682510-18-000004	1	Splash Wines, Inc	Rob Imeson	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001665160-18-000534	1	POUNDWISHES INC.	John Hussey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000532	1	Ampere Electric Cars Inc	Tony Chan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001675773-18-000003	1	RadioPublic PBC	/s/ Jake Shapiro	CEO and President and Director
0001723949-18-000017	1	Fatwood LLC	Robert Dames	President
0001723949-18-000016	1	Fatwood LLC	Robert Dames	President
0001670254-18-000290	1	Hospitality Innovated, LLC	Yannis Moati	CEO and Co-Founder
0001665160-18-000528	1	Digital Direct IR, Inc.	Peter Kaufman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739626-18-000003	1	Access Network Labs, Inc.	Michael Costa	Director, President, Secretary and CEO
0000921895-18-001862	1	Coinvest Labs LLC	Dzuy (Damon) Nam Huynh	CEO
0001668287-18-000061	1	Bum Butt Corporation	Mark Hayes	Owner
0001669191-18-000292	1	City Windmills Inc.	David Mapley	Principal Executive Officer
0001669191-18-000290	1	Leo Aerospace LLC	Dane Rudy	Principal Executive Officer
0001726635-18-000005	1	theCut LLC	Obi Omile Jr	CEO
0001740484-18-000003	1	TEST Foundation, Inc.	Rafael Ferreira	Secretary and Director
0001740484-18-000001	1	TEST Foundation, Inc.	Rafael Ferreira	Secretary and Director
0001742118-18-000001	1	Abeille Beaute LLC	Alyssa Fine	Owner
0001665160-18-000524	1	SupportMarket Inc.	Ankit Chaudhari	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000522	1	Starrtup.com LLC	Nadav Cornberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000517	1	Monte Cristo Productions, LLC	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737909-18-000003	1	Dash Labs, Inc.	Jamyn Edis	Director
0001728855-18-000005	1	Boon VR LLC	Satya Ridhima Parvathaneni	Chief Executive Officer
0001702607-18-000004	1	Streaming Television Inc	Simon Bray Jr	CEO
0001670254-18-000287	1	Altcoin Exchange, Inc.	Andrew Gazdecki	CEO and Co-Founder
0001665160-18-000515	1	YouStake, Inc.	Frank DeGeorge	Principal Executive Officer
0001732447-18-000012	1	Onward Method, Inc.	Gabe Zichermann	CEO
0001668287-18-000056	1	Of The North Beverage International Inc	Gordon Woodland	President
0001732447-18-000011	1	ReGrained, Inc.	Jordan Schwartz	COO and Cofounder
0001732447-18-000010	1	Unlimited Tomorrow, Inc.	Easton LaChappelle	CEO
0001732447-18-000009	1	Gather Voices, Inc.	Michael Hoffman	CEO
0001732447-18-000008	1	Pawprint, Inc.	Emily Dong	President
0001732447-18-000007	1	NPTA SPIRITS	Patricia Hertling	President
0001732447-18-000006	1	FanFood, Inc.	Carson Goodale	CEO / Cofounder
0001732447-18-000005	1	Hackrod Inc	Michael McCoy	Chief Executive Officer
0001732447-18-000004	1	Krav Maga NYC, LLC	Matan Gavish	Managing Member
0001669191-18-000288	1	Pet & Tie, Inc.	Diego Mendes Alves	Principal Executive Officer
0001668287-18-000054	1	English for a Song, Inc.	Joshua Harrison	Owner
0001737909-18-000001	1	Dash Labs, Inc.	Jamyn Edis	Director
0001725245-18-000005	1	Preemadonna Inc.	Herpreet Walia	CEO & President
0001742065-18-000003	1	Abeille Beaute LLC	Alyssa Fine	Owner
0001742065-18-000001	1	DHG Partners, LLC	Sherree Goldstein	Owner
0001668287-18-000052	1	Michael Ray Galleries	Michael Ray Eamotte	Owner
0001580960-18-000003	1	Pigeonly, Inc.	Frederick Hutson	Chief Executive Officer
0001665160-18-000512	1	WISE LLC	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739626-18-000001	1	Access Network Labs Inc.	Michael Costa	Director, President, Secretary and CEO
0001669191-18-000286	1	Stodo Technologies LLC	Adam  Lopez	Principal Executive Officer
0001702607-18-000003	1	Streaming Television Inc	Simon Bray Jr	CEO
0001669191-18-000284	1	Verdant Power Inc.	John Banigan	Principal Executive Officer
0001665160-18-000514	1	Wise Power, Inc.	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000511	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000506	1	TrustaBit LLC	Saritta Hines	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000285	1	Blue World Voyages LLC	Hal Gassenheimer	CFO
0001670254-18-000283	1	GLG Pharma, LLC	Richard Gabriel	COO and Co-Founder
0001665160-18-000509	1	Shield Devices LLC	Eric Larabee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000503	1	Vini Vidi Vici LLC	Ben Mayer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000501	1	Bioclonetics Immunotherapeutics, Inc.	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000500	1	General Presence Inc.	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000281	1	Grit Grocery, LLC	Dustin Windham	CEO
0001670254-18-000280	1	Loveseat, Inc	Chris Stanchak	Cofounder & CEO
0001670254-18-000279	1	Texas Beer Company LLC	Ian Davis	Co-Founder and CEO
0001670254-18-000278	1	Avua Corporation	Nathan Whitehouse	CEO
0001670254-18-000277	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001670254-18-000276	1	Modbook Inc.	Andreas Haas	CEO & Lead Engineer
0001670254-18-000275	1	SpaceFab.US, Inc.	Randall Chung	CEO/Co-Founder
0001670254-18-000274	1	Orthogonal Thinker Inc.	Helene Servillon	Director
0001729481-18-000004	1	Apex Farms Corp.	Alexander M. Woods-Leo	Chief Executive Officer
0001733819-18-000003	1	City Griddle, LLC	Sameer Patel	Manager of APRB, LLC, the manager
0001735180-18-000003	1	Travis Midtown, LLC	Joseph Arbeely	Manager & Co-Founder
0001665160-18-000498	1	Farr Hotels and Resorts, Inc	Kenneth Farr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001738942-18-000002	1	Beauty Park Group Inc.	Brian Wookun Park	CEO and Director
0001736304-18-000002	1	Primo Wind, Inc.	Edward McMahon	Founder/CEO
0001738944-18-000005	1	Pixilated LLC	Nicolas China	CEO and Manager
0001730905-18-000006	1	Williamsburg Distillery	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer
0001665160-18-000496	1	Baja United Imports, Inc.	Jim Riley	CEO and Principal Executive Officer and Director
0001665160-18-000494	1	Baja United Imports, Inc	Jim Riley	CEO and Principal Executive Officer and Director
0001735090-18-000002	1	Crowdfind, Inc.	Jay Sebben	Chief Executive Officer
0001712427-18-000002	1	Kookaburra Sustainable Solutions Inc	Michael Schieck	President
0001665160-18-000490	1	Novo Aero Technology, Inc.	Essam Tawfik Marcus	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000486	1	StorEn Technologies Inc.	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000282	1	Finnest, Inc.	Clemens Grave	Principal Executive Officer
0001665160-18-000471	1	Locking Line Barriers Corporation dba WATERBLOCKS	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-18-000482	1	Time Token, Inc.	Greg Nelson	CEO, Principal Executive Officer and Director
0001665160-18-000477	1	Junto Bicycle Works, Ltd	Brian Powell	CEO and Principal Executive Officer
0001665160-18-000473	1	IBTY LLC	Krishna Ramnath	Chief Executive Manager, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000273	1	Oneva, Inc.	Anita Gardyne	CEO and Co-Founder
0001665160-18-000479	1	Junto Bicycle Works, Ltd.	Brian Powell	CEO and Principal Executive Officer
0001726539-18-000003	1	Halo Cures, Inc.	Amy Kabaria	Legal counsel
0001669191-18-000278	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001669191-18-000275	1	Maingear, Inc.	Wallace Santos	Principal Executive Officer
0001665160-18-000467	1	EscoBoss, Inc.	Juliet Andriassian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000464	1	LGBT Media, Inc.	Jordan Weiss	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Accounting Officer
0001669191-18-000273	1	ChoiceTrade Holdings, Inc.	Neville Golvala	Principal Executive Officer
0001669191-18-000271	1	4Gen Technology Group, Inc.	Jacob Clifton	Principal Executive Officer
0001737933-18-000002	1	Emmer & Co LLC	Jesse Solomon	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001731189-18-000003	1	3451 Benning LLC	Adrian Washington	CEO of Manager, The Neighborhood Development Company, LLC
0001665160-18-000462	1	Cyrus The Great Production Company, Inc	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000461	1	FireBot, Inc.	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739576-18-000001	1	Coinvest Labs LLC	Dzuy (Damon) Nam Huynh	CEO
0001670254-18-000269	1	KAILO Energy, Inc	Ryan Shepherd	President
0001670254-18-000271	1	ATAxe LLC	Daniel Poane	Owner
0001740800-18-000001	1	Martenero, Inc.	John Tarantino	CEO
0001737490-18-000004	1	Ourotech, Inc.	/s/ Duleek Ranatunga	CEO, Board Member
0001665160-18-000459	1	Solar Direct LLC	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000269	1	Pet & Tie, Inc.	Diego Mendes Alves	Principal Executive Officer
0001665160-18-000457	1	American Ultimate Disc League, LLC	Steven T Gordon	Principal Executive Officer and Manager
0001665160-18-000453	1	Green Valley Adventures, LLC	Daniel Whittemore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001715007-18-000002	1	FreshMynd Inc.	Seema Lindskog	Founder & CEO
0001670254-18-000268	1	My Trail Company, PBC	Demetri Coupounas	CEO
0001670254-18-000266	1	Oneva, Inc.	Anita Gardyne	CEO and Co-Founder
0001740120-18-000003	1	JWJTWO LLC	William Patterson	Member
0001734217-18-000005	1	1476 Magazine LLC	Charles Rutledge	Manager of Manager, Magazine Race LLC
0001734217-18-000004	1	1476 Magazine LLC	Charles Rutledge	Manager of Manager, Magazine Race LLC
0001665160-18-000451	1	CEN INC	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737017-18-000003	1	Uncle Billy's Taproom, LLC	Robert A. Leggett	Managing Partner of UBGP, LLC, sole manager of Uncle Billy's Taproom, LLC
0001737477-18-000002	1	WorkDone Inc.	Joseph T. Rogers	CEO
0001670254-18-000265	1	Industry Water Filtration, Inc.	Richard Yanda	President
0001670254-18-000264	1	Amulet Group Holdings, Inc.	Jeffrey Isquith	President and CEO
0001665160-18-000449	1	Livingway, Inc.	Jules Trasleglise	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001674439-18-000003	1	NextRX Inc.	Ralf-Rainer von Albedyhll	CEO
0001723949-18-000015	1	Fatwood LLC	Robert Dames	President
0001665160-18-000446	1	Cen Inc.	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001735494-18-000004	1	Nicci Willis & Co	Jameen Willis	Managing Director
0001665160-18-000443	1	Grove Works Inc.	Loren Robert Baum	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000262	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer, Director
