ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001669191-20-000872	0		issuer extended the offering date.	Monetran, LLC	Limited Liability Company		DE	2018-03-26	501 Pershing Ct.		Hockessin	DE	19707	www.monetran.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000870	0		the issuer extended the offering date.	PromoShare, Inc.	Corporation		DE	2018-01-16	2035 W Grand Ave.		Chicago	IL	60612	promoshare.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000868	0		the issuer extended the offering date.	Mini City, Inc	Corporation		DE	2016-10-04	596 Woods Drive NW		Atlanta	GA	30318	www.minicityatl.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000866	0		issuer extended the offering date.	GenesisAI Corporation	Corporation		DE	2018-07-03	1010 Massachusetts Ave		CAMBRIDGE	MA	02138	https://www.genesisai.io/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001746059-20-000452	0			Old Majestic Brewing Company, LLC	Limited Liability Company		AL	2016-08-12	462 DAUPHIN ST		MOBILE	AL	36602	https://www.oldmajesticbrewing.com/	MainVest, Inc.	0001746059	007-00162	
0001669191-20-000864	0		issuer extended the offering date.	Energy Exploration Technologies, Inc.	Corporation		PR	2018-12-18	65 Green Villa Dr.	#21	Dorado	PR	00646	www.energyx.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000861	0		issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001827897-20-000003	0	50% and 100% of target amount has been reached		Savers Village, LLC	Limited Liability Company		DE	2020-08-18	59 WILLIAM STREET		EAST ORANGE	NJ	07017	www.dsrealestateinvestors.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001789113-20-000002	0			VJCo, Inc.	Corporation		NC	2019-08-28	900 W. NORTHWEST BLVD.		WINSTON-SALEM	NC	27101	https://www.villagejuicecompany.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001832495-20-000001	0			MStreetX, Inc	Corporation		DE	2020-08-28	3601 PICKETT ROAD, UNIT 2192		FAIRFAX	VA	22031	https://www.mstreetx.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-001191	0			UNYQ Design Inc.	Corporation		DE	2014-02-14	2193 Fillmore St		San Francisco	CA	94115	http://www.unyq.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-001194	0			Vugo, Inc	Corporation		DE	2015-05-05	1161 Wayzata Blvd E., Suite 172		Wayzata	MN	55391	https://GoVugo.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-001189	0			Oxford Hounds Inc.	Corporation		WY	2020-01-24	9845 E. Blanche Drive		Scottsdale	AZ	58260	http://www.oxfordhounds.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001533849-20-000008	0			Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 GILMAN PLACE WEST	UNIT C	SEATTLE	WA	98199	WWW.OSCILLAPOWER.COM	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
0001665160-20-001582	1		Issuer is extending the campaign for 60 days.	Franny's Manufacturing Inc	Corporation		NC	2019-03-18	1300-B PATTON AVE		ASHEVILLE	NC	28806	www.frannysfarmacy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001823771-20-000003	0		Company is correcting a typo on the security instrument	Grove Biomedical LLC	Limited Liability Company		NY	2020-04-24	282 KATONAH AVENUE	#537	KATONAH	NY	10536	https://www.onecanopy.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001581	1		Issuer is extending their campaign for 60 days.	BIOCURITY PHARMACEUTICALS INC.	Corporation		DE	2016-10-16	110 FRONT STREET, SUITE 300	SUITE 300	JUPITER	FL	33477	http://www.biocurity.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001580	1		Issuer is extending the campaign for 60 days.	Life Imaging Fla, Inc.	Corporation		DE	2019-07-17	1981 W. HILLSBORO BLVD.	S UNIT 605	DEERFIELD BEACH	FL	33442	lifeimagingfla.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001579	1		Issuer is extending the length of their campaign by 60 days.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E JEWELL AVE, SUITE 610		DENVER	CO	802220	www.WaterBlocks.net	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000451	1		Issuer is amending the target and maximum offering amount. Issuer is also amending their use of the proceeds. Lastly, Issuer is amending the terms of the note agreement to reflect the amended offering target and maximum amount.	Jolie Rogers, LLC	Limited Liability Company		ME	2018-10-31	67 NORTH ST APT.2		PORTLAND	ME	04101	https://www.jolierogersrawbar.com/	MainVest, Inc.	0001746059	007-00162	
0001833112-20-000001	0			MicroSalt Inc.	Corporation		FL	2020-09-10	515 N Flager Drive, Suite P-300		West Palm Beach	FL	33401	https://www.microsaltinc.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-20-001577	0			AgWiki, Inc.	Corporation		DE	2015-05-01	19 North Main, Suite B		Perryville	MO	63775	https://agwiki.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001575	1		Issuer is extending the length of their campaign.	Zenus, Inc.	Corporation		DE	2015-10-19	411 WEST MONROE STREET		AUSTIN	TX	78704	https://zenus-biometrics.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001773714-20-000003	0		Extending offering close date	Core State Holdings Corp	Corporation		WY	2019-03-15	30 N GOULD ST STE R		SHERIDAN	WY	82801	corestateholdings.com	truCrowd, Inc	0001667145	007-00015	283063
0001669191-20-000858	0			MYXR Inc	Corporation		DE	2017-08-31	2269 Chestnut Street	#313	San Francisco	CA	94123	www.myxr.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001574	1		Issuer is extending the length of their campaign by 90 days.	Mamie's Pies, Inc.	Corporation		DE	2020-02-10	203 AUBURN STREET		SAN RAFAEL	CA	94901	www.mamiespies.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000853	0		issuer extended the offering date.	Vymedic Inc.	Corporation		DE	2020-03-30	9800 Pyramid Court	Suite 400	Englewood	CO	80112	vymedic.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001831643-20-000001	0			LIL BUCKS LLC	Limited Liability Company		IL	2018-03-06	72 BLUFF ROAD		TROUT VALLEY	IL	60013	https://lovelilbucks.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001689683-20-000005	0			OUR LIFE FOODS, INC.	Corporation		DE	2019-08-19	179 SE 46th Dr		Gresham	OR	97080	http://www.ourlifefoods.com/	SMBX, Inc.	0001707214	007-00129	290186
0001670254-20-001187	0			InnerG LLC	Limited Liability Company		TN	2017-04-28	1807 9th Avenue North		Nashville	TN	37208	http://innergjuiceandyoga.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-001186	0		Updating normal bird valuation cap.	Bee Mortgage App, Inc.	Corporation		DE	2019-04-29	822 N. A1A Highway	Suite 310	Ponte Vedra Beach	FL	32082	http://beemortgageapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001573	0			Sun Brothers, LLC														
0001788691-20-000009	0			BioLargo Water Investment Group, Inc.														
0001831893-20-000004	1		Company is updating its maximum offering to $1,070,000 and providing preferential terms to certain investors	Didactic, Inc.	Corporation		DE	2020-10-12	10900 RESEARCH BLVD STE 160C	PMB 3086	AUSTIN	TX	78759	https://www.notion.so/Wes-and-Gagan-s-new-startup-bf8ae789fded4753b0f54a85ce5315c0	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001572	1		Issuer is extending the length of their campaign by 90 days.	Yerbae Brands Co., Inc.	Corporation		DE	2020-08-21	14850 N SCOTTSDALE RD #295	#295	SCOTTSDALE	AZ	85254	https://yerbae.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001835222-20-000001	0			Guidance Enterprises LLC	Limited Liability Company		TN	2019-02-11	810 DOMINICAN DR		NASHVILLE	TN	37228	https://guidancewhiskey.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-20-000851	0	End of offering. Issuer closed its offering with estimated gross proceeds of $75,583. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		FinTron, LLC	Limited Liability Company		NY	2017-09-22	101 Franklin St		Westport	CT	06880	https://www.fintroninvest.com/home	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000849	0	End of offering. Issuer closed its offering with estimated gross proceeds of $1,055,250. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000847	0		issuer extended the offering date.	MILLENNIAL FERTILITY CO. LLC	Limited Liability Company		MI	2019-11-26	4111 Andover Road	West 3rd Floor	Bloomfield Hills	MI	48302	www.millennialfertilityco.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-001571	0	At the close of the offering, the issuer closed on $216,517 and 233719 shares of common stock.		Statum Systems Inc.	Corporation		DE	2018-09-12	8 PLEASANT STREET SOUTH, UNIT D	UNIT D	NATICK	MA	01760	www.statumsystems.com	StartEngine Capital, LLC	0001665160	007-00007	
0001830255-20-000002	0		Target end date extended.	2Sisters2Sons Co	Limited Partnership		PA	2019-10-18	835 HOMEWOOD DR		PITTSBURGH	PA	15235	2sisters2sons.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-20-000845	0		issuer promoted aimee carvalho from the position of lead designer to coo.	MUSTWATCH LLC	Limited Liability Company		DE	2017-11-16	1400 Commonwealth Avenue	Apt 18	Allston	MA	02134	watchpartyllc.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001746059-20-000450	1		Issuer is extending the deadline to make an investment. Issuer is also amending the target offering amount. Lastly, Issuer is amending the terms of the note agreement accordingly.	FROG JUICE INC	Corporation		TN	2018-03-15	2617 E BROADWAY AVE		MARYVILLE	TN	37804	http://www.frogjuicekombucha.com	MainVest, Inc.	0001746059	007-00162	
0001833081-20-000003	0	Total raised $37,150		Pierogi Pantry LLC	Limited Liability Company		OH	2017-04-11	29603 LORAIN RD		NORTH OLMSTED	OH	44070	https://www.pierogipantry.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001833081-20-000002	0	Total raised $60,000		Compostable Inc.	Corporation		CA	2020-04-27	313 GRAND BLVD	#226	VENICE	CA	90291	www.compostablela.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001670254-20-001184	0			Ciari Guitars, Inc.	Corporation		DE	2016-10-14	1570 Willow Street		San Diego	CA	92106	https://CiariGuitars.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001562529-20-000005	0			SnapDNA Corp	Corporation		DE	2011-04-19	897 INDEPENDENCE AVE, #2C		MOUNTAIN VIEW	CA	94043	http://snapdna.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001799979-20-000005	0			Urban Wag, LLC														
0001830909-20-000007	0		Adding webinar transcript as exhibit.	6d bytes inc.	Corporation		DE	2015-11-16	440 N Wolfe Road	M/S 215	Sunnyvale	CA	94085	https://www.blendid.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
